ID,activity,rdMD_123,rdMD_71,fcfp4_807,rdMD_1,fcfp4_33,rdMD_312,rdMD_277,rdMD_266,rdMD_261,rdMD_50,rdMD_20,rdMD_30,rdMD_52,fcfp4_25,rdMD_76,rdMD_221,rdMD_315,rdMD_314,rdMD_264,rdMD_29
13534588,1.066661,2.0273,4.736862954,1,50.28,0,0.999,1.176,0.196,-0.053,11.60093989,6.346630962,2.328253722,36.58788315,0,10.90292493,-0.032,1.131,0.739,0.145,3.65783241
208343,0.675687,1.81022,0.0,0,48.99,0,0.847,1.043,-0.316,-0.019,19.26246487,4.842369842,3.277131811,36.80955475,0,0.0,-0.154,1.191,1.189,0.246,4.32282517
17400037,1.468333,3.9477,11.15768458,1,48.42,0,1.375,0.884,-0.146,-0.02,0.0,6.51731601,3.887818769,29.54083079,0,10.90292493,-0.098,1.453,1.278,-0.198,5.346043303
11882682,2.216862,3.318,11.28161936,1,41.49,0,0.776,1.071,0.266,0.14,6.066367068,6.757835995,2.933193084,43.00551823,0,20.65721932,-0.132,1.434,0.713,0.065,5.915124062
177470998,1.664068,3.63604,6.544756406,0,58.4,0,0.861,1.078,-0.111,-0.249,6.066367068,7.473367478,2.925698869,17.45422306,0,11.25737949,-0.174,1.357,1.175,0.154,4.220927967
48430874,0.967642,2.6763,17.70244098,1,56.27,0,1.491,1.191,-0.107,-0.166,19.05647134,8.214749914,1.868310543,25.41484901,0,0.0,-0.245,0.896,1.002,-0.451,3.014211118
53751988,1.427113,3.2716,10.02329115,0,79.37,0,1.179,1.243,-0.082,-0.051,12.13273414,6.998638733,3.320935453,47.50648615,0,10.77244843,0.243,0.85,0.905,-0.052,6.147049436
64087666,2.319366,3.6231,0.0,0,38.91,0,0.934,0.629,-0.143,-0.094,24.26546827,4.109187739,2.038458295,11.58306779,0,21.89935141,-0.009,1.613,1.161,-0.061,2.954913293
49337531,1.415357,2.6687,5.414990469,0,50.7,0,1.529,1.014,-0.514,0.108,11.60093989,4.534955516,2.075690015,24.35343402,0,0.0,-0.014,0.311,1.372,-0.353,3.546647117
4758327,1.767608,3.6546,0.0,0,84.23,0,1.404,0.888,0.037,-0.105,48.53093655,8.392366797,3.0622209,24.03918852,0,22.16030442,-0.094,1.05,1.038,-0.261,4.471442545
25721481,1.261287,2.8566,0.0,1,72.81,0,0.994,0.913,0.078,-0.076,0.0,5.456571265,2.069065202,16.8388155,0,21.93848871,-0.144,0.812,1.02,-0.204,3.191827081
2566233,1.775385,3.9093,9.589074368,0,46.5,0,1.573,0.542,0.278,0.076,41.91015243,5.164085271,3.527979006,28.94395381,0,0.0,0.004,1.228,1.214,-0.438,4.91036799
72972981,1.245439,4.1836,7.047671983,1,77.33,0,0.742,1.171,0.17,-0.303,13.8474744,9.871161278,3.68088817,67.51319444,0,22.29078092,-0.197,1.211,0.834,0.182,5.374012403
13470326,1.714238,4.157,19.38639965,0,79.95,0,1.126,0.917,-0.241,0.15,12.13273414,7.763670079,4.976821339,24.00850083,0,21.80127255,-0.074,0.997,0.98,-0.048,7.80442644
48745068,1.646404,2.02718,6.420821623,1,52.81,0,1.365,1.15,-0.733,0.339,0.0,5.780812998,1.740582542,32.1829591,0,0.0,-0.256,0.835,1.557,-0.196,2.753948513
1934410,1.657199,4.27122,0.0,0,81.67,0,0.948,0.886,-0.263,-0.174,12.13273414,8.476551437,2.770299142,42.28440577,0,0.0,-0.081,0.823,1.339,0.204,4.497873674
49922048,1.946108,3.0987,0.0,0,68.02,0,1.317,0.783,-0.384,-0.13,30.60507755,5.181632138,1.317650924,18.18111669,0,0.0,-0.016,0.339,1.466,-0.088,2.625456582
50283258,1.309417,3.7748,11.21535881,0,84.13,0,0.788,0.888,-0.22,0.07,18.19910121,7.512458674,4.728065028,30.8144647,0,27.78353361,-0.068,1.257,1.136,0.148,6.64840456
49240870,2.212595,3.5999,0.0,0,35.53,0,1.339,0.887,-0.259,-0.207,36.40785545,6.568483947,1.832462196,0.0,0,6.076020107,-0.104,0.724,1.423,-0.152,2.89883447
49837375,1.906664,4.2591,4.736862954,1,86.42,0,1.147,0.998,-0.081,0.035,11.60093989,10.70706775,5.067186731,42.93088604,0,5.687386275,-0.023,0.987,1.169,0.002,7.319712366
411314,0.701654,2.8559,4.794537184,1,36.02,0,1.177,1.21,-0.161,0.123,0.0,8.508996308,4.494284042,50.87383076,0,0.0,-0.184,0.669,0.865,-0.295,6.395281868
Molecule_1053,0.0,4.93692,6.544756406,0,75.0,0,1.013,1.13,-0.04,-0.027,12.99010427,10.46932067,4.91555386,50.52591792,0,22.29078092,-0.13,1.092,1.309,0.02,6.84192596
171789858,0.861952,1.87082,4.794537184,0,77.23,0,1.13,1.073,-0.016,0.015,11.62981856,8.161761505,4.494279922,57.62034068,0,10.96924436,-0.159,1.362,0.978,-0.16,6.232122423
32146223,2.067625,4.4654,0.0,1,57.7,0,1.383,1.035,0.039,0.446,30.33183534,6.533311936,3.705194586,36.27825319,0,20.65721932,-0.071,1.107,0.807,-0.394,6.159391561
19162470,2.288187,2.8393,11.21535881,1,47.56,0,1.265,0.929,-0.203,0.024,31.74965356,6.831841736,3.085527198,6.041840829,0,0.0,-0.124,1.272,1.555,0.076,4.191551596
177505100,1.049334,2.01772,13.08951281,0,75.6,0,1.229,0.988,-0.109,0.032,18.19910121,5.39621549,2.345576923,18.12782419,0,10.90292493,-0.107,0.986,1.202,-0.162,3.371385988
49933864,1.471512,2.4405,4.736862954,1,61.46,0,0.926,1.242,-0.401,0.179,0.0,6.998513954,3.17361883,38.42001173,0,11.03340144,-0.254,1.35,1.319,-0.072,4.508711742
56769871,0.675687,0.224,11.33929359,0,92.15,0,1.337,1.024,0.354,0.041,12.84164325,4.830424956,2.506212083,18.31159319,0,5.647177221,-0.145,0.941,0.629,-0.247,3.554239493
323986453,1.713768,3.1544,11.28161936,1,123.75,0,0.864,1.016,-0.043,-0.115,6.066367068,9.013333333,2.730198324,18.59053071,0,22.8420314,-0.123,0.845,0.841,-0.124,4.129844673
45761474,1.678336,3.7566,0.0,0,64.94,0,0.948,0.67,-0.172,0.526,42.97268389,5.42705571,2.739422333,11.60529232,0,11.45417541,0.173,1.523,1.074,-0.054,3.853254937
1530520,1.324077,3.8942,11.28161936,1,80.26,1,1.275,1.028,-0.217,-0.175,11.60093989,9.713900208,3.285917332,25.32165549,1,0.0,-0.04,1.174,1.335,-0.279,4.929402263
44811418,1.630824,4.8201,4.794537184,1,104.82,0,1.245,0.915,-0.044,-0.174,24.26546827,9.187181507,3.695668398,28.06512702,0,33.19370585,-0.081,0.784,0.859,-0.29,5.217998436
315782,1.167524,2.75374,13.59242839,0,72.93,0,0.953,1.19,-0.174,0.081,6.066367068,6.010002711,2.81896546,55.70354923,0,17.16550971,-0.228,1.182,1.035,0.127,4.315558796
25014865,1.240899,2.73,0.0,0,41.05,0,0.51,1.03,-0.758,0.247,0.0,4.722706184,2.933582272,25.17319447,0,10.21662063,-0.087,1.214,1.806,0.709,5.087192125
3562110,0.675687,0.4939,4.794537184,1,78.1,0,0.702,1.038,-0.139,0.059,12.13273414,3.913280852,1.234621375,0.0,0,10.90292493,-0.2,1.69,1.666,-0.014,1.857414276
53829602,1.461844,3.2633,6.606881965,1,50.94,0,1.66,0.724,0.427,0.409,31.02434982,7.181462191,2.792666327,22.79748607,0,0.0,-0.134,1.211,0.385,-0.515,6.594678334
49088031,2.285411,1.89142,0.0,1,32.26,0,1.815,1.089,0.05,0.242,0.0,6.220290669,2.435038369,60.95073511,0,0.0,-0.154,0.07,0.822,-0.603,5.421819887
4599098,1.974397,3.11828,0.0,1,56.3,0,0.781,1.174,-0.269,0.31,36.39820241,5.986649116,3.135882547,31.74247712,0,22.22662384,-0.214,1.327,1.303,0.124,4.525709583
36265861,1.059715,2.14068,19.38639965,0,66.53,0,0.633,1.152,-0.376,0.17,0.0,5.741805737,2.537446558,38.3248432,0,0.0,-0.273,0.86,1.222,0.581,3.560209892
44588358,1.86337,3.5345,6.606881965,0,48.15,0,1.179,0.87,0.14,-0.138,13.8474744,5.313943987,1.250712536,5.917906046,0,0.0,-0.008,0.8,0.811,-0.266,2.672125481
25743157,1.328033,4.192,12.96557803,0,87.91,0,1.049,0.838,0.1,-0.007,16.75760315,7.382124045,3.515030908,22.57035792,0,11.38785599,-0.011,1.021,0.847,-0.136,5.33212027
44105331,1.882638,3.60542,0.0,1,35.58,0,0.608,0.897,-0.237,0.039,18.19910121,9.642380688,3.519798638,38.4111683,0,0.0,-0.063,1.122,1.064,0.762,5.115594703
44388898,2.108508,2.83808,11.28161936,1,45.49,0,1.339,1.064,-0.413,0.178,30.33183534,7.774470708,2.744239508,19.63426922,0,0.0,-0.156,1.632,1.307,-0.34,3.825647192
24472719,0.675687,2.25774,11.21535881,0,68.02,0,0.981,0.835,-0.385,0.074,5.156663257,5.442189853,1.757530225,18.18111669,0,0.0,0.024,0.706,1.989,0.267,2.728572638
82716591,0.675687,2.0571,0.0,1,64.79,0,1.03,1.023,-0.06,-0.064,6.066367068,7.88104835,1.797784829,7.047671983,0,0.0,-0.143,1.023,0.932,-0.246,2.787243758
31397472,1.008217,3.2637,0.0,0,46.92,0,0.925,0.914,0.394,-0.227,12.13273414,5.582242844,2.00185822,17.95713863,0,5.687386275,-0.075,0.805,0.623,-0.018,3.04123439
32398880,2.374878,2.7295,0.0,1,48.14,0,1.155,0.924,-0.139,0.059,18.19910121,4.659852255,1.524117864,5.563451492,0,11.25737949,-0.129,1.398,1.14,-0.241,2.211436789
313520210,1.438194,2.2953,4.736862954,1,85.27,0,1.217,1.08,-0.237,0.079,18.19910121,7.606633616,4.09151388,26.30327674,0,11.03340144,-0.178,1.422,1.329,-0.15,5.89671717
25428520,0.675687,2.5169,0.0,0,59.42,1,1.012,0.791,-0.132,-0.022,12.13273414,4.320671488,1.316998166,5.38006277,1,10.57107519,-0.125,1.446,1.324,-0.182,2.936256176
31837136,1.346314,2.127,4.794537184,0,49.41,0,1.071,1.0,0.039,-0.044,6.9237372,6.033842593,1.404886782,31.76700335,0,0.0,-0.135,1.415,0.845,-0.121,2.298850762
314102886,1.535686,0.3907,9.531400138,1,95.86,0,1.266,0.944,-0.259,-0.148,0.0,5.737806553,1.171732788,6.066367068,0,0.0,-0.14,1.053,1.291,-0.123,1.924549381
308294,0.675687,1.7109,6.544756406,1,68.31,0,1.037,1.059,0.218,0.122,17.66730696,5.285920118,3.281328711,23.32768478,0,5.687386275,-0.024,1.16,1.208,-0.067,4.6191102
425314,1.789623,3.89132,12.96557803,1,56.52,0,1.087,0.897,-0.277,-0.086,17.64385195,8.385863276,3.66645645,25.07378593,0,0.0,-0.029,1.233,1.349,-0.099,4.895469546
49968164,0.675687,1.96102,12.96557803,0,67.93,0,0.994,1.221,0.376,0.09,12.99010427,5.64689585,1.873168169,31.54956702,0,0.0,-0.321,1.455,0.628,-0.16,2.898168444
222754040,1.179925,1.8631,16.75408558,0,53.51,0,1.089,1.691,-0.291,-0.041,25.12283841,5.86565097,1.942849747,38.76792456,0,10.90292493,0.304,1.192,1.249,-0.19,5.248164052
131231,1.295215,2.54894,11.33929359,0,93.01,0,1.012,0.956,-0.167,-0.082,0.0,8.627469466,3.693714465,42.14902819,0,0.0,-0.086,0.971,1.038,-0.123,5.217239413
43248533,0.675687,3.1134,6.544756406,0,40.54,1,0.999,0.816,0.333,0.127,42.46456948,5.673450803,2.076200913,6.544756406,1,11.12690298,-0.057,1.057,0.749,-0.057,2.921215417
25614421,1.59741,1.58658,19.38639965,0,81.49,0,1.207,1.028,0.188,0.329,0.0,5.290916519,2.672015025,19.44135913,0,0.0,-0.134,0.741,0.658,-0.128,3.670482338
44522336,1.328909,3.7856,17.76011521,0,59.81,0,1.282,1.032,-0.129,0.055,37.25557254,6.356567762,3.055251088,11.80704584,0,21.93632637,-0.14,0.914,1.538,-0.113,4.22579117
232898989,0.818556,-0.02504,21.49094853,1,76.46,0,1.72,1.584,0.005,-0.197,0.0,6.211299775,2.162927397,25.32819721,0,0.0,0.236,1.501,1.087,-0.424,5.275240783
48397417,2.744455,2.3512,6.420821623,0,111.91,0,1.038,0.762,-0.194,0.163,19.91384147,6.934379873,5.861427407,30.41980109,1,0.0,-0.049,1.268,1.448,0.076,7.821883352
49146795,2.263814,3.27538,20.01325001,0,59.43,0,0.925,0.968,-0.039,0.236,30.33183534,5.969217662,2.947144036,25.70717801,0,11.51833249,-0.027,1.112,0.923,-0.104,4.448854868
Z57030609,1.430252,2.84212,0.0,0,54.46,0,0.617,0.82,-0.109,-0.007,29.82891977,4.408506526,1.732417768,23.52059013,0,22.77571198,0.061,0.521,1.045,0.303,2.748933493
46078321,1.562448,3.13934,6.544756406,0,48.99,0,1.469,0.976,-0.325,0.101,18.19910121,5.873709615,3.54623791,54.58946611,0,10.90292493,-0.105,0.737,1.315,-0.199,4.916458472
352418,0.675687,2.10222,19.51033443,0,84.0,0,1.135,1.138,-0.314,-0.019,12.13273414,7.282403957,3.293605233,37.94586241,0,11.51833249,-0.21,0.87,1.344,-0.021,4.728715171
32136137,1.109005,2.0532,4.794537184,0,85.11,0,1.179,1.071,-0.153,-0.054,5.156663257,8.111892896,3.106998496,39.16912989,0,11.32369891,-0.158,1.041,1.004,-0.224,4.629812857
73050302,2.278454,2.5255,11.28161936,1,53.52,0,1.348,1.303,-0.122,0.187,18.19910121,7.695945259,3.521736517,44.47753537,0,0.0,-0.29,0.604,1.196,-0.263,4.886048226
13335623,0.675687,2.09832,7.047671983,0,68.01,1,0.958,0.845,-0.393,-0.074,13.8474744,3.835208362,1.928623714,12.74159998,1,11.03340144,-0.056,0.0,1.991,-0.05,2.810434536
27429921,1.444482,4.58122,5.414990469,0,54.88,0,1.437,0.846,-0.477,-0.057,34.618686,5.84810423,1.704426343,16.71295929,0,0.0,-0.14,1.534,1.671,-0.019,5.220817741
49176426,1.916433,3.077,6.544756406,0,30.71,0,1.098,0.831,-0.291,0.547,25.12283841,5.163787455,1.677568097,17.00369137,0,11.38785599,-0.099,1.772,1.487,-0.195,3.194643134
18813553,0.675687,2.8041,6.544756406,0,41.99,0,1.046,0.737,0.488,-0.198,17.66730696,5.598568642,1.442378815,6.196843572,0,0.0,-0.007,0.784,0.659,0.091,2.644678695
16159378,0.675687,1.8563,11.33929359,0,58.75,0,1.112,1.137,0.225,0.147,12.13273414,7.333855701,3.802226133,12.74159998,0,16.55010215,-0.176,1.15,1.08,-0.048,5.118793977
82702441,0.675687,1.3412,11.33929359,0,71.84,0,1.058,0.834,-0.089,0.034,5.213385096,6.134293471,3.674209221,30.24027211,0,0.0,0.016,0.663,1.995,-0.022,3.883824223
211165,0.675687,0.04272,4.794537184,0,85.25,0,1.259,1.018,0.005,0.037,5.156663257,4.608399415,2.05044494,12.84164325,0,0.0,-0.088,1.176,0.829,-0.349,2.875451425
150193,1.711284,4.2038,4.794537184,0,36.44,0,1.26,1.034,-0.082,0.197,29.8000411,8.405302055,4.185798075,41.83218806,0,11.25737949,-0.013,0.759,0.994,-0.2,5.867536413
222788220,0.675687,1.4124,11.15768458,1,57.28,0,1.195,1.201,-0.491,0.139,0.0,6.89317904,2.625554248,50.96048255,0,11.38785599,-0.225,1.346,1.445,-0.064,4.070679717
177307724,1.256333,3.09452,23.30349179,0,77.42,0,0.957,1.07,0.144,0.335,35.4884986,7.61881907,3.565723124,33.54386918,0,0.0,-0.122,0.991,0.777,-0.101,5.165979184
44457145,1.173696,3.822,4.736862954,1,100.64,0,0.896,1.15,-0.05,-0.182,23.73367403,10.37101257,3.489235188,31.89093814,0,0.0,-0.042,0.83,0.903,0.082,5.480340409
31231716,1.770624,3.0711,12.84164325,1,97.05,0,0.71,0.884,0.31,-0.043,18.19910121,12.12324433,4.22289404,32.28299201,0,0.0,-0.079,0.984,0.75,-0.036,5.702343116
29658437,0.675687,1.3894,6.544756406,0,46.92,0,1.327,0.908,-0.441,-0.179,19.76790872,5.358468541,1.364531076,6.544756406,0,0.0,-0.046,0.168,1.539,-0.121,2.273575964
48242285,0.675687,1.2115,17.76011521,0,75.44,0,1.164,1.113,0.108,0.009,6.9237372,3.827971663,2.408845153,6.420821623,0,0.0,-0.215,1.224,0.914,-0.029,3.696280057
165629,0.675687,0.6483,0.0,0,49.25,0,1.419,1.138,-0.424,0.576,0.0,5.185595568,2.136172049,24.35343402,0,0.0,-0.215,1.796,1.264,-0.468,3.026917491
1695002,2.773559,3.6833,21.36258474,0,104.81,0,1.219,1.185,-0.034,-0.151,54.06550937,11.0411057,3.222825608,11.56738972,0,0.0,0.064,1.002,1.24,-0.098,6.200364737
24034759,1.13653,3.02262,6.420821623,0,71.76,0,1.032,0.8,0.287,0.181,25.12283841,5.097897052,2.398864685,17.87341291,0,16.55010215,-0.082,1.025,0.849,-0.115,4.292721769
49424084,1.8226,4.7743,4.794537184,0,130.16,0,0.901,1.037,-0.12,-0.417,12.64530275,11.40465125,3.11811026,36.37304145,0,0.0,-0.132,0.885,0.986,-0.069,4.859610736
49012602,1.261406,3.0169,11.28161936,1,54.46,0,1.113,1.072,-0.079,0.093,30.33183534,8.624878618,3.125390791,38.12538103,0,0.0,-0.156,1.21,1.195,-0.026,4.48155391
157255,2.395767,3.38776,16.44411278,0,101.22,0,1.734,1.234,-0.081,-0.065,17.9983065,8.625708885,4.708819374,30.8916487,0,0.0,0.237,0.793,0.723,-0.266,8.378989035
177501206,0.675687,1.9349,11.33929359,0,51.1,0,0.726,0.926,-0.384,0.084,19.76538045,6.042140332,2.779135728,31.07117769,0,0.0,-0.1,0.873,1.381,0.241,4.041836785
137015,2.109848,3.3082,13.08951281,0,87.12,0,1.368,0.925,-0.018,0.151,37.25557254,9.804469205,4.291694213,45.34144722,0,0.0,-0.044,0.757,1.064,-0.271,6.031815493
48826448,1.46337,1.64002,19.51033443,1,50.08,0,1.043,1.431,-0.02,0.58,0.0,6.27581459,3.649553864,58.0830472,0,0.0,-0.428,0.739,0.873,-0.251,4.964544374
43667634,0.675687,1.61432,17.88405,0,77.13,0,1.465,1.051,0.108,-0.075,29.82891977,5.847859885,2.261913248,12.74159998,0,11.23019736,-0.172,1.239,1.102,-0.352,3.298081721
24879868,2.223901,3.24,11.21535881,1,56.25,0,1.286,1.109,-0.261,0.115,19.05647134,9.706608365,4.605906031,57.06413261,0,0.0,-0.153,0.715,1.008,-0.284,6.451458043
222782930,0.878809,1.4654,6.544756406,0,68.96,0,0.875,1.031,-0.395,-0.028,25.68328649,6.704176084,2.923327457,18.30505147,0,0.0,-0.151,0.913,1.385,0.311,3.883357416
6809286,1.908683,5.4651,16.56804756,0,75.27,0,0.983,1.152,0.163,-0.073,61.72703435,10.00105007,4.139052209,17.79559417,0,0.0,0.288,1.393,0.738,0.098,7.359374785
48745346,0.675687,1.69968,15.07032539,1,67.05,0,1.321,1.17,-0.607,-0.114,0.0,5.020306793,1.485210876,18.84556637,0,0.0,-0.254,0.833,1.939,-0.352,2.214671892
3044747,2.784436,2.46418,0.0,0,69.78,0,1.528,0.822,0.467,-0.032,0.0,6.03133188,2.365405309,24.22949924,0,0.0,-0.015,0.984,0.693,-0.103,3.272951833
1300953,1.280305,3.00592,6.544756406,1,53.07,0,1.489,1.078,-0.114,0.372,30.33183534,5.247947577,2.294387957,0.0,0,11.03340144,-0.178,1.018,0.924,-0.431,3.350128473
32106793,1.775829,3.33116,0.0,0,55.63,0,0.921,1.027,-0.037,-0.008,18.19910121,5.360105689,2.24318774,17.44768134,0,5.817862778,-0.076,0.974,1.025,0.025,3.287054635
193881,2.983718,5.21064,11.21535881,0,72.11,0,0.964,0.828,-0.014,0.02,12.13273414,10.11032739,4.534894379,48.57639153,0,11.12690298,-0.047,1.046,0.859,-0.134,6.43730781
82737339,0.675687,1.8243,11.21535881,1,55.56,0,0.863,0.867,0.235,0.007,12.13273414,6.845461643,2.291701917,32.47591246,0,0.0,-0.076,1.015,0.827,-0.066,3.488042203
265767,1.352877,3.92706,4.736862954,1,106.27,0,1.456,0.893,0.093,-0.096,30.34092353,8.717055471,3.616185849,17.92607068,0,0.0,-0.092,0.953,0.751,-0.116,5.838060755
48544545,1.048286,2.63938,11.28161936,1,85.17,0,1.1,1.01,0.149,0.022,6.066367068,6.553214497,3.189927722,36.73403772,0,22.16030442,-0.153,0.837,0.863,-0.218,4.498642837
114695027,0.675687,2.3351,6.544756406,0,50.95,0,1.73,0.857,0.146,-0.353,11.60093989,4.10626719,0.996137533,12.1082079,0,0.0,-0.027,0.882,0.443,-0.501,1.887312078
32232846,1.342679,3.0962,0.0,0,76.5,0,1.203,1.084,-0.007,-0.299,6.066367068,5.767688568,2.203076658,23.20634463,0,10.90292493,-0.205,1.18,0.928,-0.215,3.249544423
200967,2.372419,4.99532,0.0,0,62.22,0,1.196,1.03,-0.055,0.103,23.73367403,8.695545216,3.829695255,37.42302875,0,11.12690298,-0.056,1.124,0.963,-0.038,6.511851455
36568125,0.675687,2.6606,13.08951281,0,58.97,0,1.037,1.143,-0.19,-0.064,6.9237372,5.698357281,3.17734811,19.15587988,0,22.55173393,-0.188,1.12,1.205,-0.142,4.34962764
232887473,1.999748,3.5316,19.38639965,0,59.39,0,1.249,0.714,0.462,0.312,29.26824685,6.939807183,2.226252899,41.82535342,0,0.0,-0.009,0.92,0.616,-0.271,4.042814831
31876232,1.225439,3.30632,10.20952765,0,41.99,0,1.089,0.849,-0.131,0.043,36.39820241,5.224418522,1.800231995,6.196843572,0,0.0,-0.07,0.569,1.044,0.105,3.216097671
44000683,0.951677,2.4517,19.26246487,0,53.88,0,1.446,0.456,0.092,0.271,31.54366003,5.71852552,3.189978152,19.26246487,0,11.25737949,0.333,1.044,0.822,-0.261,4.25428394
300764697,0.675687,6.09184,18.13604539,0,66.4,1,0.929,0.602,0.072,-0.031,24.26546827,8.334666471,4.078785149,9.754294387,1,0.0,-0.051,0.81,0.662,-0.009,7.124367587
37327512,0.675687,1.27392,0.0,0,68.01,1,1.04,0.88,-0.108,0.07,6.066367068,3.528549623,1.289930841,11.89077157,1,5.817862778,-0.079,1.569,1.332,-0.16,1.97283379
45661335,1.838043,3.3148,11.95974688,0,50.16,0,1.429,1.136,-0.173,0.253,31.04074445,6.303276605,4.26228976,43.13033311,0,0.0,-0.18,0.701,1.555,-0.337,5.46129346
1296389,0.675687,1.79492,4.794537184,0,61.96,0,1.116,0.833,-0.399,-0.265,0.0,3.808863452,1.661028283,35.27434347,0,10.90292493,-0.074,1.368,1.545,-0.156,2.284834552
31417077,1.017826,1.47758,0.0,1,66.14,0,0.836,0.88,-0.284,0.225,12.13273414,4.599556777,1.498877183,11.58306779,0,10.90292493,-0.12,2.279,1.651,0.105,2.184173753
42901988,0.888236,2.1378,4.794537184,0,79.54,0,1.192,0.959,-0.245,-0.012,19.00413766,5.823477627,3.245468313,31.74901884,0,11.09972086,-0.054,0.743,1.326,-0.205,5.009993822
3082542,0.675687,0.53368,0.0,0,83.6,0,0.902,0.814,-0.265,-0.329,0.0,4.229502806,1.136388258,5.563451492,0,0.0,0.001,0.397,0.859,0.386,1.925582622
1536855,1.666059,3.3494,17.88850132,1,42.96,0,1.275,1.135,0.377,-0.04,41.93277523,10.51993412,3.039775029,32.72378203,0,0.0,-0.037,1.032,0.629,-0.277,4.833615693
31592812,2.122407,3.6332,4.794537184,0,128.75,0,0.889,1.208,0.14,-0.265,0.0,8.885387897,3.185871169,17.82012041,0,0.0,-0.239,0.994,0.816,-0.058,4.913538066
44508907,0.675687,0.86762,13.08951281,0,74.56,0,0.495,0.979,-0.42,0.208,5.156663257,4.438375367,1.649467236,18.59053071,0,0.0,-0.007,1.601,1.424,0.277,2.432362444
49437180,0.939444,2.8099,4.736862954,1,75.22,0,1.425,1.336,0.191,-0.084,0.0,11.28164917,4.762655594,75.0614803,0,22.29078092,-0.293,1.181,0.912,-0.291,7.019163475
170720716,1.084541,1.2198,19.38639965,0,76.02,0,1.747,0.916,-0.071,-0.052,0.0,6.28243147,2.421304931,18.15004873,0,0.0,-0.081,0.72,1.155,-0.554,3.37158223
44097664,1.808447,3.54644,4.794537184,0,78.51,1,1.209,0.886,-0.173,0.002,41.9616539,9.474277723,3.716313125,17.16874381,0,0.0,-0.081,1.178,1.276,0.061,5.257557578
300620222,0.900913,5.1241,17.88850132,0,94.39,0,1.096,0.794,-0.156,-0.068,38.11294267,10.44939839,3.301396285,17.79559417,0,10.77244843,0.008,1.223,1.239,-0.118,5.123822195
48798145,1.124635,2.8185,6.420821623,0,50.7,0,0.853,0.943,-0.531,-0.07,12.13273414,5.606263466,2.012696598,12.74159998,0,11.03340144,-0.083,0.569,1.445,0.035,3.028033342
35747521,1.600243,2.17764,21.34296035,1,78.63,0,1.339,1.074,0.115,-0.027,17.28939739,5.64123615,2.46360222,11.12690298,0,0.0,0.076,0.923,1.101,-0.097,5.047964909
37022061,1.501347,3.20192,4.794537184,0,59.59,0,1.338,0.971,0.234,-0.298,17.69618563,7.486864947,2.007229833,17.82012041,0,0.0,-0.129,1.193,1.139,-0.256,3.247948902
43643219,2.645353,2.9473,4.794537184,1,48.47,0,1.292,1.033,-0.31,0.089,17.66730696,7.766426438,2.662252374,48.46595155,0,0.0,-0.071,1.27,1.562,-0.056,4.821233189
49038938,0.675687,1.94184,11.21535881,0,58.95,0,1.395,0.923,-0.077,-0.05,0.0,6.975223146,2.005373766,29.88581755,0,0.0,-0.086,0.75,0.894,-0.318,3.099564726
49934036,0.675687,2.165,6.544756406,0,73.49,0,1.183,0.94,0.639,0.05,13.8474744,4.677792939,2.03596799,19.0319451,0,0.0,-0.002,0.704,0.419,-0.342,3.478589038
82737865,0.685831,2.6832,23.17955701,1,58.22,0,1.524,0.819,-0.101,0.195,36.41750849,5.560785265,4.422656198,30.4887764,0,6.076020107,-0.035,0.914,1.162,-0.348,5.91825953
46603974,0.964307,3.98924,5.538925252,0,63.84,0,1.162,0.802,-0.104,0.05,28.89033728,4.678256472,2.810448154,5.022633314,0,11.09972086,-0.006,1.057,0.949,-0.06,4.338449143
31873288,2.199174,3.4738,11.21535881,0,41.99,0,1.42,0.806,0.434,0.194,43.52793314,6.702829245,3.198624362,24.04573024,0,10.90292493,-0.054,0.957,0.655,-0.302,4.385809454
481632,1.204391,3.3306,0.0,0,41.13,0,1.178,0.862,0.001,-0.619,36.39820241,4.978651941,1.336411069,11.37477255,0,0.0,-0.083,0.302,0.964,0.243,2.063315344
Z2380426119,0.675687,2.3963,4.794537184,0,75.01,0,1.359,0.941,-0.126,0.225,0.0,5.963410941,4.224676296,42.82917104,0,11.03340144,-0.116,0.944,0.876,-0.191,5.551991084
48759010,0.675687,3.15112,11.95974688,0,50.7,0,1.281,0.801,0.204,0.238,38.17436455,5.017942789,1.472970512,23.85051844,0,0.0,-0.094,0.623,0.504,-0.188,3.919748879
45670665,1.114644,2.59732,11.33929359,0,52.65,0,1.681,1.008,0.008,0.02,0.0,7.133929248,2.710189207,24.51141641,0,0.0,-0.107,1.043,1.124,-0.455,4.943799708
170739766,0.940516,3.1855,6.544756406,0,97.35,1,1.078,0.811,-0.079,0.004,19.26246487,6.739699943,3.534722802,18.78344081,1,10.90292493,-0.044,1.099,1.301,-0.068,4.881419381
411164,1.323685,1.80494,11.78453494,1,69.27,0,1.031,1.281,0.041,-0.099,0.0,5.763838676,2.401981882,50.41965963,0,17.16550971,-0.307,0.986,0.846,0.066,3.731440416
1536313,1.590017,3.2183,6.544756406,0,30.49,0,1.473,1.015,-0.004,-0.323,48.55024262,6.259617911,2.109908152,13.08951281,0,6.076020107,-0.132,1.27,1.204,-0.302,3.138167027
177427275,1.028815,2.3811,19.14187655,0,63.57,0,1.293,0.962,-0.169,-0.034,6.066367068,5.283906118,2.256959453,25.35926517,0,10.90292493,-0.074,1.217,1.134,-0.26,3.30315862
