ID,activity,rdMD_123,rdMD_4,rdMD_73,rdMD_309,rdMD_2,rdMD_16,rdMD_68,rdMD_266,rdMD_70,rdMD_64,rdMD_67,rdMD_314,rdMD_303,rdMD_225,rdMD_18,rdMD_1,rdMD_238,rdMD_177,rdMD_74,rdMD_272
CHEMBL577902,1.683677299,-0.4779,1,19.57245999,0.575,0.615384615,1,28.74362567,-0.303,65.51025213,18.09340305,0.0,1.254,1.025,-0.098,-1.46,139.54,-0.128,0.916,11.48375656,0.953
CHEMBL402831,0.301029996,4.52912,0,31.47396715,0.786,0.3,0,17.50811962,-0.22,37.91567675,0.0,22.51475897,1.106,1.011,-0.129,-3.12,101.14,0.112,2.828,28.91903971,0.829
CHEMBL462133,-0.698970004,5.26292,0,25.72360105,1.057,0.055555556,0,57.04149337,-0.349,16.79833798,10.63357721,0.0,1.224,1.08,-0.028,-2.41,71.09,0.015,2.87,48.66141305,0.935
CHEMBL669,0.894316063,4.5538,0,28.67462759,0.608,0.2,0,17.72514474,0.02,25.5400101,20.64010037,0.0,0.995,0.3,-0.022,-2.12,3.24,0.016,0.004,54.60695665,0.328
CHEMBL1824039,0.320146286,2.2907,3,18.53557124,0.774,0.458333333,1,23.31960851,-0.117,73.49523695,49.60948789,17.2485355,1.067,0.609,-0.166,-3.58,105.26,0.409,0.91,30.33183534,0.947
CHEMBL1483,0.6599162,3.2433,0,13.34455882,0.926,0.333333333,0,34.83686574,0.302,28.92384826,18.17943975,0.0,0.704,1.265,-0.064,-1.69,67.01,0.565,0.543,23.09458468,0.846
CHEMBL2011912,0.428134794,2.4063,0,0.0,1.136,0.083333333,0,38.59907089,0.426,26.98358607,18.09812806,11.38785599,0.495,1.148,-0.041,-2.15,92.51,-0.048,4.389,28.9991408,1.096
CHEMBL1313956,0.829946696,2.9298,0,10.48846518,0.887,0.083333333,0,17.38418484,-0.083,17.37410543,6.606881965,5.749511833,1.226,0.838,-0.088,-1.74,42.09,-0.24,0.602,42.59504598,1.147
CHEMBL1735467,1.118925753,3.3339,0,11.80088439,0.973,0.166666667,0,34.53229177,-0.065,10.89115825,5.316788604,5.749511833,0.981,1.068,-0.003,-1.59,51.22,-0.005,1.551,30.46231185,0.591
CHEMBL1683033,0.281033367,3.4153,1,17.41220238,0.674,0.318181818,1,45.47320338,0.063,60.83803265,50.05027791,5.749511833,0.915,0.919,-0.007,-3.17,96.61,-0.157,1.101,30.33183534,0.628
CHEMBL1950849,1.447313109,2.6218,1,57.43294005,0.668,0.68,1,11.81435946,-0.155,61.52173288,26.6819412,0.0,1.082,0.796,0.016,-1.99,73.47,0.007,0.424,24.26546827,1.245
CHEMBL1924047,0.380211242,4.7826,4,50.1547483,0.353,0.551724138,4,5.969305288,-0.369,60.7247507,39.26853844,0.0,1.43,0.946,-0.122,-2.17,29.54,0.139,0.2,60.66367068,2.042
CHEMBL1778637,0.621176282,3.8927,0,5.563451492,0.907,0.1875,0,27.40749831,-0.078,32.35628082,12.86265115,16.87641482,0.967,0.78,-0.09,-2.26,80.67,0.277,3.953,41.29368589,0.886
CHEMBL2011934,-0.657577319,4.4565,0,25.68328649,0.797,0.409090909,0,38.68838784,0.384,53.00600736,32.56377094,17.13736782,0.511,1.335,-0.049,-2.61,83.14,-0.01,4.282,34.93503136,1.093
198953,0.180699201,3.80322,1,30.01692878,0.699,0.333333333,1,34.01124964,-0.246,45.39329424,30.26784643,0.0,1.159,1.198,0.037,-2.84,83.04,0.164,0.496,48.10558526,0.686
CHEMBL20921,1.418135498,5.0582,1,18.40509474,0.74,0.333333333,1,68.11173725,-0.271,40.67527523,24.5760339,0.0,1.366,1.143,-0.076,-1.51,71.25,-0.039,3.795,40.73785809,1.045
CHEMBL2158819,0.931457871,5.3745,2,37.28857881,0.552,0.48,2,29.17118507,-0.047,59.70340056,32.72378203,5.749511833,0.993,1.007,0.057,-1.79,53.01,-0.017,1.646,48.53093655,0.549
CHEMBL2335897,0.688419822,4.7547,1,37.79149439,0.947,0.259259259,1,28.44583022,0.207,33.44571253,11.86154501,11.12690298,0.681,1.027,-0.261,-3.84,91.83,0.178,0.153,73.18783433,1.414
CHEMBL2170985,1.187520721,0.6504,1,18.21217429,0.704,0.428571429,1,34.77474018,0.214,72.1255673,23.7841311,0.0,0.853,1.071,0.031,-2.93,160.44,0.064,1.131,42.98647549,1.381
CHEMBL1934413,0.26245109,4.19014,0,74.61462266,0.732,0.545454545,0,21.74833366,-0.085,30.14730229,4.722094864,0.0,1.325,1.52,-0.069,-2.35,93.09,0.222,1.758,29.16095175,1.56
CHEMBL1201335,1.851564082,2.4563,1,37.66755961,0.39,0.631578947,1,5.969305288,-0.143,48.84768671,27.18485678,0.0,1.172,0.78,-0.198,-1.39,46.53,0.078,0.263,30.33183534,1.939
CHEMBL1689109,0.583198774,2.3099,1,5.563451492,0.712,0.315789474,1,27.59353633,-0.222,61.48466298,32.78590759,5.749511833,1.113,0.891,0.06,-2.13,87.15,0.111,1.644,53.42642002,0.8
313548577,0.328379603,2.90752,1,29.0174947,0.772,0.307692308,0,28.41104455,-0.639,17.01903578,6.544756406,0.0,2.249,0.823,-0.18,-1.48,34.03,-0.016,1.153,18.19910121,0.638
CHEMBL2158839,1.057285644,5.3836,2,31.24673798,0.568,0.5,2,29.17118507,0.036,65.74524139,32.72378203,5.749511833,1.191,1.028,0.053,-1.86,53.01,-0.054,1.792,42.46456948,0.592
CHEMBL2062561,0.252853031,2.75368,0,5.563451492,1.004,0.111111111,0,17.28290278,0.14,31.48834051,12.42658615,23.07611263,0.757,1.019,-0.088,-3.86,93.06,-0.115,0.193,48.79188955,0.686
CHEMBL1683026,0.515873844,2.93702,0,16.05191667,0.844,0.166666667,0,28.18487721,-0.008,30.32413843,19.53638369,11.49902367,1.059,0.947,-0.058,-3.42,99.36,-0.105,0.469,30.33183534,1.005
CHEMBL186995,1.127428778,4.4573,0,15.92144017,0.985,0.052631579,0,17.50811962,0.2,10.89115825,0.0,11.62950017,1.012,1.524,-0.029,-2.85,51.22,0.044,0.642,72.92688132,0.813
CHEMBL2151326,1.334252642,2.1615,0,11.73576882,0.855,0.176470588,0,22.79960349,-0.259,48.53960573,19.03346811,5.879988336,1.159,0.833,-0.048,-3.6,113.77,-0.107,0.594,36.78963192,0.829
CHEMBL2207659,0.553883027,3.02442,1,34.45701141,0.731,0.5,1,17.50811962,-0.155,64.49793887,26.17902562,5.749511833,0.899,0.745,0.174,-2.3,90.48,0.209,1.195,24.39594478,0.879
CHEMBL1428,0.26245109,3.1843,1,39.17630634,0.682,0.476190476,0,23.33768185,0.008,49.00113449,20.32356147,0.0,0.951,0.912,-0.184,-3.07,117.33,0.131,0.782,40.52801685,1.097
CHEMBL510780,-0.15490196,4.0524,0,30.01038706,0.757,0.235294118,0,16.98174072,-0.124,9.967957042,5.316788604,0.0,1.035,1.366,-0.353,-2.29,40.71,0.471,0.039,48.53093655,1.708
CHEMBL1630742,1.556181847,2.9785,0,24.82591636,0.572,0.384615385,0,10.90292493,-0.401,11.52873493,6.544756406,0.0,1.251,0.904,0.04,-1.35,41.81,-0.077,0.156,24.39594478,1.043
CHEMBL453,0.940516485,1.67444,0,11.25737949,0.894,0.181818182,0,21.59485963,-0.644,13.57446024,10.45576234,0.0,1.548,1.223,-0.106,-2.02,98.22,0.143,0.689,33.68404669,1.849
CHEMBL1609717,0.631443769,3.0684,0,11.98427311,0.951,0.1875,0,31.67437676,0.048,20.07783032,5.752853607,0.0,0.993,1.002,0.241,-1.73,63.24,0.007,9.18,57.89913954,0.575
CHEMBL1945044,1.136086097,3.4593,0,28.35777235,0.949,0.269230769,0,21.55340651,-0.146,35.39634366,20.19931035,11.49902367,1.22,0.979,0.052,-3.17,106.61,0.016,0.611,65.45820787,1.295
CHEMBL1951575,-0.823908741,6.7584,0,61.01565255,0.856,0.285714286,0,50.78904223,-0.057,30.93973465,4.722094864,11.49902367,0.917,1.097,-0.114,-3.34,121.8,0.041,5.997,53.42642002,1.225
CHEMBL1818291,0.1430148,5.4214,0,62.37593826,0.732,0.433333333,0,22.90334473,0.001,35.67496194,13.08951281,11.25737949,1.043,1.214,-0.093,-3.45,106.34,0.31,0.282,54.59730362,1.304
CHEMBL2325622,0.204119983,4.4128,1,6.041840829,0.851,0.19047619,1,38.28827614,-0.025,52.59289476,24.85927966,22.75640315,0.899,1.015,0.031,-3.13,102.24,-0.071,3.934,53.81784953,0.848
CHEMBL2021696,0.650307523,-2.905,1,19.54140239,0.783,0.285714286,1,56.20413779,-0.053,94.96572151,12.27842388,17.26784433,1.095,1.137,0.017,-5.58,303.36,0.07,2.547,32.38806051,1.058
CHEMBL206200,1.31868927,0.8084,0,5.563451492,0.815,0.266666667,0,22.93008,0.269,39.78047112,31.31189199,0.0,0.761,1.162,0.106,-2.87,110.85,0.292,0.301,35.12637253,0.883
CHEMBL2335911,0.281033367,4.94092,0,31.01621821,0.968,0.166666667,0,28.44583022,0.009,20.85911529,5.316788604,11.12690298,0.878,1.012,-0.182,-3.8,79.8,0.228,0.125,67.12146726,1.008
CHEMBL406366,-0.013228266,2.5664,0,0.0,0.734,0.153846154,0,40.10671432,0.219,33.47269815,16.82249582,11.25737949,1.0,1.388,0.334,-1.86,79.29,0.236,3.391,35.71189811,1.191
CHEMBL1952147,0.506505032,2.0933,0,5.563451492,0.89,0.105263158,0,21.48833115,0.018,34.77399671,11.86154501,11.38785599,0.82,1.049,-0.033,-3.3,115.27,0.277,0.506,71.62552123,0.507
324071118,0.741821047,4.35112,0,35.50343189,0.721,0.409090909,0,38.96583529,0.096,54.06386967,32.50164538,5.749511833,0.918,1.1,-0.04,-2.78,79.38,-0.067,0.961,24.52642128,0.919
CHEMBL1090488,1.365300749,4.7809,2,51.66349503,0.531,0.535714286,2,5.907179729,-0.074,52.53147746,26.17902562,0.0,1.125,0.911,-0.07,-2.31,43.78,-0.046,0.493,48.53093655,0.733
CHEMBL1921919,1.885417765,4.87612,4,62.26949792,0.415,0.6,4,5.969305288,-0.304,65.70872922,39.26853844,0.0,1.417,0.818,-0.146,-2.24,42.43,0.098,0.22,48.66141305,1.901
CHEMBL631,0.848189117,3.2414,0,35.68682061,0.655,0.380952381,0,5.783244946,0.047,36.69013351,19.69639478,5.749511833,0.945,0.993,-0.238,-2.17,58.56,-0.139,0.166,54.59730362,1.086
CHEMBL397983,0.678518379,5.8055,0,36.84062271,0.777,0.21875,0,16.94058116,-0.211,43.29536549,6.606881965,17.18640994,0.998,0.757,-0.068,-5.26,99.44,0.545,0.995,96.18147272,0.859
CHEMBL1934269,0.152288344,4.02744,0,49.31031696,0.8,0.5,0,21.74833366,-0.265,36.3236008,4.722094864,0.0,1.242,0.597,-0.131,-2.56,93.09,0.368,2.204,29.16095175,1.456
48337674,0.13481437,2.99544,1,23.18874038,0.586,0.533333333,1,33.27844902,-0.323,46.95407213,31.07893535,0.0,1.495,0.407,0.328,-1.9,49.33,0.379,3.16,0.0,0.954
2566233,1.159236233,3.9093,1,44.59129681,0.565,0.470588235,0,33.33205358,0.278,17.40210968,0.0,0.0,1.214,0.927,0.005,-1.29,46.5,0.059,3.6,33.73059252,0.321
CHEMBL2178385,0.428134794,3.596,0,53.94345433,0.633,0.35,0,11.87648502,0.095,21.96699093,0.0,11.12690298,0.754,0.801,-0.162,-2.69,93.28,0.275,0.167,42.72552249,0.763
CHEMBL2335871,0.418301291,4.12002,0,15.92144017,1.043,0.166666667,0,28.44583022,0.042,41.1205512,25.57822452,11.12690298,0.839,1.106,0.09,-3.84,89.03,0.158,0.236,67.12146726,1.101
CHEMBL267894,1.593618308,1.185,1,40.03367647,0.702,0.727272727,1,17.84547397,-0.747,17.84547397,0.0,0.0,1.817,1.304,-0.133,-1.39,75.27,0.322,0.159,0.0,0.886
CHEMBL2207284,0.931457871,2.3771,1,23.19963192,0.889,0.36,1,49.90479909,0.377,74.75002274,33.22669761,5.749511833,0.818,1.041,0.029,-2.67,140.83,0.025,2.601,52.28506664,0.629
CHEMBL54,1.161966616,4.4256,1,41.60472666,0.584,0.380952381,1,17.38418484,-0.01,35.42395129,19.63426922,0.0,1.11,0.859,-0.024,-1.75,40.54,-0.116,0.68,48.53093655,0.503
CHEMBL517,1.823539434,3.3619,0,45.37314991,0.408,0.428571429,0,5.907179729,0.228,34.41950605,6.544756406,0.0,0.728,0.921,0.088,-2.2,59.22,0.075,0.184,54.72778012,1.2
CHEMBL2164043,0.506505032,4.4864,0,21.87632117,0.807,0.173913043,0,16.67962816,-0.086,31.91112267,0.0,11.62950017,0.913,0.659,0.131,-4.22,89.27,0.4,1.715,54.85825662,0.959
CHEMBL482552,-1.045757491,3.8306,1,16.05191667,0.904,0.185185185,1,33.66136887,0.32,56.92202917,31.49581423,11.38785599,0.764,1.05,-0.282,-4.14,98.83,-0.033,0.205,72.92688132,1.056
CHEMBL468297,0.6599162,2.3656,0,12.84164325,0.742,0.214285714,0,11.46504,0.605,25.85328415,5.316788604,11.38785599,0.435,1.086,0.024,-2.43,55.11,-0.011,0.1,42.46456948,1.563
CHEMBL1904775,0.340444115,3.45952,0,11.98427311,0.94,0.235294118,0,33.03275903,-0.121,27.18762786,18.17943975,5.749511833,1.359,1.094,-0.05,-2.05,72.47,0.011,1.96,47.36005295,0.962
CHEMBL23,1.380753771,3.3685,1,17.73712672,0.633,0.363636364,0,29.32575624,-0.014,57.17501545,39.19456405,5.749511833,1.14,0.795,-0.01,-2.51,59.08,0.072,1.688,53.42642002,1.61
CHEMBL2164042,0.650307523,4.3473,0,21.87632117,0.811,0.173913043,0,16.67962816,-0.158,31.91112267,0.0,11.62950017,1.03,0.59,-0.149,-4.15,89.27,0.504,0.964,60.92462369,0.953
CHEMBL132227,1.229425848,1.0209,0,22.84517737,0.849,0.2,0,11.87648502,0.085,16.98301241,0.0,0.0,1.003,1.013,-0.491,-1.84,66.4,0.245,0.166,24.26546827,1.158
CHEMBL7301,-0.721246399,6.8623,0,53.88115087,0.665,0.346153846,0,11.594566,-0.009,11.01370712,5.316788604,5.749511833,0.961,0.969,0.14,-2.81,49.33,0.098,0.092,83.01400704,1.131
CHEMBL569185,0.80140371,2.1894,1,17.16874381,0.873,0.35,1,16.05440567,-0.09,57.92261083,33.56487708,11.49902367,1.064,0.836,-0.066,-2.78,88.18,0.195,1.054,48.53093655,0.956
CHEMBL2171040,0.611723308,4.4081,2,25.68328649,0.772,0.458333333,2,39.25628545,-0.11,69.68336134,33.28882316,11.49902367,1.132,1.287,-0.005,-2.2,88.18,0.06,2.62,47.36005295,0.793
CHEMBL2036958,0.173186268,1.2924,0,38.17047518,0.68,0.5,0,11.09972086,0.264,9.967957042,0.0,0.0,0.952,1.157,-0.311,-2.11,95.93,0.327,0.255,24.86712956,0.809
CHEMBL1950851,0.894316063,2.0876,1,46.10004354,0.701,0.652173913,1,11.81435946,-0.077,61.52173288,26.6819412,0.0,0.932,0.86,0.058,-1.99,73.47,0.001,0.398,24.26546827,1.1
CHEMBL13976,1.237543738,1.17962,0,21.61536816,0.79,0.25,0,29.46506045,-0.216,53.06643067,27.18485678,5.879988336,1.115,0.854,0.03,-3.06,84.15,0.02,0.396,18.19910121,1.093
CHEMBL1378202,1.127428778,1.0302,0,20.97693036,1.06,0.153846154,0,17.50174573,-0.524,35.93978602,19.47425813,5.749511833,1.339,0.86,0.412,-2.83,96.11,-0.001,0.27,30.59278835,1.229
CHEMBL436826,-0.327902142,6.5307,0,42.4040742,0.757,0.212121212,0,16.81010466,-0.247,31.94902811,6.606881965,11.43689811,1.033,0.91,-0.009,-4.99,77.32,0.339,0.762,102.1173633,0.9
49311027,1.876996793,2.0483,1,21.963281,0.809,0.1875,1,23.41529935,0.002,34.78776052,13.08951281,0.0,0.995,0.915,0.026,-2.4,62.3,0.048,1.479,48.79188955,0.982
CHEMBL1789155,1.767526899,4.39388,0,22.79766264,0.6,0.1875,0,23.36282484,-0.407,6.544756406,6.544756406,6.069221313,1.445,0.647,-0.033,-1.47,49.81,-0.061,1.72,53.42642002,1.049
CHEMBL1778638,0.369215857,4.2828,0,12.48718869,0.872,0.235294118,0,27.40749831,-0.06,31.85336524,12.35973557,16.87641482,0.936,0.777,-0.073,-2.26,80.67,0.275,4.011,41.29368589,0.867
CHEMBL1289545,1.634880141,3.61212,2,33.90118361,0.626,0.5,2,28.8449055,-0.239,59.07793611,32.78590759,0.0,1.133,0.832,-0.041,-1.47,45.67,-0.114,1.643,29.64553104,0.525
CHEMBL1824031,0.418301291,2.1546,3,18.53557124,0.783,0.434782609,1,39.24955241,-0.076,67.13287809,49.60948789,11.49902367,1.191,0.787,-0.026,-2.69,96.03,-0.12,4.461,34.80455486,0.766
CHEMBL604126,-1.22184875,4.90072,0,21.56750167,0.823,0.176470588,0,22.93772577,0.104,15.07448444,0.0,17.50948851,0.582,0.911,0.055,-2.52,75.21,0.327,4.967,35.25684903,1.123
CHEMBL114,0.056904851,3.0924,1,75.34805801,0.634,0.5,1,34.53164385,0.098,81.4770615,13.08951281,0.0,0.977,0.814,0.088,-4.35,166.75,0.061,0.825,66.73003775,1.392
CHEMBL1322893,1.771660959,2.45828,0,5.563451492,0.682,0.071428571,0,17.15464866,-0.068,21.87426081,12.84346502,28.20767111,1.023,1.146,-0.066,-2.85,89.75,-0.028,1.172,35.84237462,1.74
CHEMBL1454310,-0.698970004,3.13802,1,23.46563065,0.786,0.357142857,0,34.24756219,0.124,17.11767351,5.316788604,0.0,1.244,0.946,-0.082,-1.04,49.33,0.237,19.217,24.28477435,0.91
CHEMBL2171169,1.454387467,2.2474,1,52.83086028,0.692,0.555555556,1,28.7002415,-0.257,84.65112345,30.6847253,0.0,1.201,0.949,-0.194,-3.32,163.68,0.069,0.516,36.92010842,0.994
CHEMBL1069,-0.657577319,4.1617,0,45.59712796,0.547,0.375,0,11.87648502,0.169,48.54889678,0.0,22.51475897,0.802,0.878,0.032,-3.55,112.07,0.27,0.478,48.53093655,1.3
CHEMBL2349321,-0.698970004,3.4908,0,25.83174751,0.668,0.388888889,0,39.26363074,-0.081,32.70718575,11.92367057,0.0,0.902,1.449,0.177,-1.9,90.9,0.226,4.118,40.28280901,1.342
CHEMBL2016681,0.611723308,3.3156,0,52.01794958,0.814,0.647058824,0,21.74833366,0.313,30.09781852,5.316788604,0.0,0.47,1.086,-0.044,-1.68,88.16,0.393,1.191,18.32957771,0.954
CHEMBL1934422,1.31868927,3.81664,1,68.19380104,0.765,0.565217391,1,21.74833366,-0.044,43.36106622,17.93585879,0.0,1.259,1.497,-0.068,-2.39,102.32,0.139,1.851,29.16095175,1.542
CHEMBL1525826,1.365300749,0.8682,0,0.0,1.042,0.090909091,0,21.52854021,-0.457,25.49555157,17.56555988,5.879988336,1.486,0.982,-0.143,-2.35,107.2,0.179,0.918,41.55463889,1.509
CHEMBL1950730,1.575187845,2.0093,1,57.43294005,0.639,0.64,1,17.72153919,-0.161,60.8841562,20.13718479,0.0,1.178,0.814,0.068,-2.41,90.54,0.124,0.442,30.33183534,1.632
302506948,1.981999714,1.0077,1,12.84164325,0.823,0.384615385,1,22.49749094,-0.39,34.85723253,11.86154501,0.0,1.46,0.951,-0.222,-1.92,93.03,-0.16,0.163,24.39594478,1.44
CHEMBL2164746,1.136086097,0.356,2,12.11474962,0.804,0.416666667,1,22.75844394,-0.111,75.94542949,38.66773733,11.49902367,1.162,0.788,-0.135,-3.54,130.84,-0.122,0.428,41.3232161,0.967
CHEMBL2207671,0.985875357,2.8725,1,23.19963192,0.807,0.36,1,49.71876108,0.253,73.95811994,32.43479481,5.749511833,0.961,1.007,0.028,-2.63,128.8,-0.046,2.594,52.28506664,0.634
CHEMBL2179669,0.46686762,4.19142,1,45.93182723,0.757,0.32,1,5.969305288,-0.146,38.61633339,13.08951281,11.49902367,0.889,0.936,0.214,-3.86,104.63,0.339,1.085,58.25048742,0.906
CHEMBL2205498,0.572871602,2.0539,0,13.8474744,0.895,0.285714286,0,5.948339281,0.214,16.57483901,12.34054944,17.00689132,0.841,1.094,-0.151,-2.3,81.0,0.101,0.127,35.12637253,0.729
CHEMBL2179279,0.212187604,6.19342,1,80.02307141,0.667,0.433333333,1,17.57024518,-0.02,38.61633339,13.08951281,11.49902367,0.827,1.173,0.025,-3.36,104.63,0.14,1.023,58.25048742,0.582
CHEMBL550410,0.428134794,5.099,1,29.53199772,0.843,0.32,1,6.031114512,-0.091,34.62947753,13.08951281,5.687386275,0.925,0.996,-0.058,-3.33,49.3,0.366,0.532,66.99099076,0.992
CHEMBL2103840,0.994756945,2.2785,1,43.73392667,0.635,0.476190476,1,17.28290278,-0.126,38.89806482,23.36833671,0.0,0.885,1.279,-0.086,-2.87,92.63,-0.089,0.258,36.78963192,0.784
CHEMBL62136,-0.356547324,4.7564,0,5.563451492,1.038,0.294117647,0,15.71067743,-0.078,38.59797634,10.8499724,0.0,0.855,0.753,-0.128,-2.48,57.61,0.354,3.597,59.49278709,1.105
CHEMBL1683031,0.204119983,3.07032,1,22.97565387,0.699,0.347826087,1,33.87226349,0.117,60.83803265,50.05027791,5.749511833,0.884,0.845,-0.087,-3.46,96.61,-0.13,0.468,30.33183534,0.978
CHEMBL1534781,0.602059991,3.3151,0,0.0,0.65,0.117647059,0,11.50524905,-0.368,29.10940509,19.05737925,17.26784433,1.305,0.99,-0.13,-2.95,51.14,-0.058,0.135,60.92462369,1.331
CHEMBL213494,0.782472624,3.96144,0,11.25737949,0.658,0.181818182,0,37.61240829,0.063,35.30047702,6.255769184,11.12690298,0.774,0.773,-0.052,-3.19,89.26,0.164,1.191,53.55689653,0.816
CHEMBL1277809,0.113943352,4.2268,0,16.05191667,0.91,0.045454545,0,16.81010466,0.2,15.87513677,0.0,11.25737949,1.041,1.105,0.249,-3.53,54.88,0.084,0.188,85.05961546,1.495
CHEMBL1871428,1.802568498,0.6753,0,5.563451492,1.167,0.090909091,0,5.687386275,-0.08,9.967957042,5.316788604,0.0,0.84,0.823,0.134,-2.3,77.75,0.301,0.101,46.11775328,0.945
CHEMBL520431,1.4827307,3.8961,1,23.7025475,0.684,0.333333333,1,33.87226349,0.071,55.62464755,50.05027791,5.749511833,0.762,0.901,-0.005,-3.46,83.72,-0.116,0.577,36.52867891,0.643
CHEMBL1087399,1.066325925,2.48718,1,23.66712972,0.835,0.333333333,1,34.05240919,-0.173,51.22316935,41.83676368,6.069221313,1.009,0.964,-0.071,-3.43,124.77,-0.077,0.86,24.65689778,0.728
CHEMBL48361,1.723291446,2.98597,0,28.16666629,0.694,0.16,0,40.25075529,-0.032,43.89844529,16.76145474,0.0,1.146,1.11,-0.153,-4.73,150.22,0.156,0.363,66.86051426,0.888
CHEMBL521509,0.222716471,3.0727,0,34.32653491,0.79,0.12,0,16.94058116,0.155,26.48407725,0.0,17.52825491,0.911,1.296,-0.137,-4.24,76.88,0.026,0.185,78.11284802,0.862
CHEMBL401158,0.380211242,1.2105,0,45.57260172,0.803,0.764705882,0,28.74362567,-0.426,71.39383382,24.22128058,0.0,1.405,1.188,-0.029,-1.49,129.21,-0.107,0.952,5.156436482,0.91
CHEMBL2208427,-0.494850022,3.2183,1,23.19963192,0.838,0.409090909,1,34.79644578,-0.537,61.4103728,39.02249064,11.49902367,1.65,1.04,0.058,-2.19,97.05,-0.169,1.466,36.39820241,0.634
320405235,0.838502776,4.46532,0,40.24444095,0.725,0.259259259,0,23.31960851,0.163,46.88153658,31.24976643,17.00689132,0.806,0.938,-0.138,-4.34,110.44,-0.033,0.786,49.31411121,1.088
CHEMBL2070137,-0.958607315,4.6905,0,6.9237372,0.938,0.095238095,0,20.87065457,0.108,24.13860763,5.752853607,22.51475897,0.79,1.229,0.036,-2.92,62.82,0.165,0.612,77.6918883,0.704
CHEMBL554,-0.585026652,6.1391,0,11.32369891,0.986,0.172413793,0,43.84636701,-0.029,36.93913322,23.8701678,17.07321074,0.67,1.063,-0.012,-3.99,106.35,-0.08,1.843,83.54087583,0.846
CHEMBL447983,1.254064453,3.1032,0,18.05064018,0.348,0.2,0,0.0,0.079,0.0,0.0,0.0,0.631,1.143,-0.133,-1.6,26.02,-0.072,0.006,60.66367068,1.778
CHEMBL2165055,1.72794771,1.47818,2,17.67820111,0.788,0.384615385,1,22.62796744,-0.135,65.85492357,38.66773733,11.81873315,1.187,0.814,-0.062,-3.78,121.51,-0.051,0.35,47.25910666,1.016
CHEMBL2180027,0.792391689,3.70309,1,23.61409167,0.959,0.181818182,0,11.54730479,0.071,28.62505937,7.109797541,16.87641482,0.912,1.049,-0.121,-3.54,83.25,0.067,0.149,66.17798143,0.714
CHEMBL384467,1.454387467,1.8957,0,46.45449809,0.555,0.727272727,0,11.56648989,-0.031,50.86673106,6.606881965,0.0,1.196,1.138,-0.227,-1.37,94.83,-0.046,0.761,23.80116485,1.092
CHEMBL13817,1.365300749,1.7653,2,37.81602063,0.612,0.481481481,1,27.52503689,-0.308,69.20975262,36.80213636,0.0,1.402,0.846,-0.104,-2.95,122.04,0.158,1.359,54.59730362,1.337
CHEMBL1671971,-1.301029996,4.70188,1,16.69035448,0.965,0.105263158,1,28.9842965,0.162,18.25618898,7.109797541,23.31775681,0.771,0.865,-0.151,-3.45,88.42,0.305,2.004,41.30333892,0.836
CHEMBL581893,1.326540669,0.67409,0,5.693927995,1.005,0.181818182,0,16.8624795,0.254,23.03730915,7.109797541,5.749511833,0.729,1.072,-0.387,-2.37,100.14,0.214,0.118,23.19150594,0.713
CHEMBL576068,1.204119983,3.26734,0,30.04736201,0.939,0.25,0,17.45358833,0.241,25.14929918,10.63357721,0.0,0.655,0.784,-0.073,-3.03,91.41,-0.188,0.216,30.59278835,0.708
CHEMBL1683037,0.848189117,2.68022,1,16.05191667,0.713,0.318181818,1,33.87226349,0.069,61.34094822,50.55319348,5.749511833,0.929,0.842,-0.115,-3.46,96.61,-0.101,0.5,30.33183534,0.83
CHEMBL2059376,1.170555059,2.9387,0,33.46411905,0.939,0.19047619,0,22.84776089,-0.141,50.13920815,13.59242839,16.81428926,0.883,0.796,0.028,-4.22,117.59,0.332,0.692,42.98647549,0.666
CHEMBL894,1.73255458,3.2993,0,38.05293747,0.758,0.461538462,0,17.38418484,-0.323,17.36401103,0.0,0.0,1.032,0.807,0.034,-0.86,29.1,-0.176,0.899,24.26546827,0.885
CHEMBL1824042,0.857332496,2.0455,3,18.53557124,0.786,0.434782609,1,34.9205484,-0.056,67.13287809,49.60948789,11.49902367,1.178,0.805,0.005,-2.88,96.03,-0.129,1.348,30.33183534,0.778
CHEMBL2058280,0.838849091,2.0607,0,23.33010842,0.688,0.1875,0,33.01749601,0.098,21.7295053,5.733667477,5.687386275,0.862,1.003,0.058,-2.74,90.01,-0.063,1.083,34.44006823,1.045
CHEMBL1188966,-1.301029996,5.5537,0,25.68328649,0.837,0.44,0,48.62236204,0.559,51.93296966,37.40155511,5.749511833,0.896,0.852,0.155,-2.64,96.45,0.694,13.756,51.83277247,0.707
CHEMBL429682,0.056904851,2.821,0,12.48718869,0.758,0.3125,0,54.41848038,0.01,47.38075192,22.90153462,0.0,0.727,1.2,0.097,-2.09,117.1,0.006,6.211,23.35553769,1.542
CHEMBL495575,0.876217841,2.5685,1,18.40509474,0.989,0.333333333,1,19.86054429,0.022,35.96694761,13.08951281,0.0,0.948,0.855,0.044,-1.95,92.34,0.355,3.229,63.21738697,1.095
CHEMBL2062579,0.252853031,2.66378,0,23.96854623,0.788,0.25,0,32.20521807,-0.036,39.88056487,11.57255779,11.88708409,0.868,1.093,0.004,-3.38,105.08,0.044,0.754,42.72552249,0.663
CHEMBL2164742,1.31868927,0.82408,2,17.67820111,0.758,0.36,1,22.62796744,-0.19,63.85165342,31.55793979,11.81873315,1.249,0.827,-0.085,-3.78,132.51,-0.054,0.345,47.25910666,1.015
