ID,activity,rdMD_123,rdMD_2,rdMD_255,rdMD_68,rdMD_166,rdMD_65,rdMD_57,rdMD_294,rdMD_73,rdMD_64,rdMD_239,rdMD_177,rdMD_309,rdMD_18,rdMD_266,rdMD_167,rdMD_247,rdMD_74,rdMD_300,rdMD_245
CHEMBL1934413,0.320146286,4.19014,0.545454545,-0.309,21.74833366,5.917,41.08629925,15.93047088,0.752,74.61462266,4.722094864,-0.308,1.758,0.732,-2.35,-0.085,5.953,-0.208,29.16095175,0.847,-0.444
CHEMBL2036958,0.173186268,1.2924,0.5,-0.299,11.09972086,5.669,42.88802672,5.559266895,0.483,38.17047518,0.0,-0.277,0.255,0.68,-2.11,0.264,5.178,-0.299,24.86712956,2.049,-0.128
CHEMBL1364767,1.003891166,3.94592,0.4375,-0.045,5.817862778,4.986,36.02576334,0.0,1.106,43.83987694,5.733667477,-0.045,0.044,0.254,-1.77,-0.233,4.834,-0.045,30.33183534,0.0,0.206
CHEMBL22183,0.967547976,3.79002,0.25,-0.139,17.44927122,5.039,53.59147246,0.0,1.0,11.12690298,19.82901144,-0.041,0.699,0.54,-1.45,0.075,4.954,-0.241,52.25553643,0.493,-0.001
CHEMBL255044,1.342225229,2.9834,0.2,-0.175,23.4163519,5.812,47.77887474,0.0,0.7,12.48718869,22.97412665,-0.185,0.281,0.924,-2.83,0.107,5.682,-0.203,36.39820241,1.145,-0.191
CHEMBL304087,-0.055517328,4.0093,0.260869565,-0.234,23.49912713,6.228,60.61850404,0.0,0.678,11.98427311,30.95713868,-0.112,0.557,1.066,-4.05,-0.049,5.94,-0.158,59.47220349,0.858,-0.26
CHEMBL126,1.889973638,1.1236,0.5,0.069,23.37519235,5.565,24.01632205,0.0,0.852,6.9237372,49.19260901,0.01,0.608,0.726,-2.35,0.262,5.478,0.047,18.19910121,0.89,-0.286
CHEMBL2153581,0.075546961,5.0818,0.217391304,-0.22,16.94058116,6.379,77.56262787,0.0,0.719,29.85927015,0.0,-0.172,0.802,0.826,-3.82,0.148,6.251,-0.202,59.25087506,1.001,-0.02
CHEMBL1924032,1.79518459,3.4149,0.666666667,-0.051,5.969305288,5.606,35.89528683,5.922529168,0.836,38.17047518,40.27436959,-0.083,0.498,0.515,-1.53,-0.236,5.391,-0.055,30.33183534,1.142,-0.169
CHEMBL49247,0.631443769,2.7472,0.428571429,0.323,5.687386275,5.291,53.59147246,0.0,1.15,11.12690298,44.29269928,0.307,0.112,0.51,-2.2,-0.45,5.323,0.321,42.46456948,1.183,-0.197
393556,0.715167358,4.0685,0.28,-0.123,5.907179729,5.923,90.00148165,0.0,0.662,17.54772461,20.13718479,-0.127,0.219,0.718,-3.05,-0.254,5.834,-0.15,73.05735783,1.11,-0.09
202119,0.137354111,5.112,0.260869565,-0.116,11.85551901,6.254,77.61497817,5.907179729,0.483,46.91967386,12.27842388,-0.128,0.692,0.682,-3.42,-0.094,6.24,-0.148,60.79414719,1.017,-0.077
CHEMBL1789941,1.237543738,3.46638,0.411764706,-0.344,11.03340144,5.373,30.98421786,0.0,0.896,38.14594894,0.0,-0.344,0.129,0.541,-2.68,-0.182,5.37,-0.344,30.98421786,0.827,-0.072
CHEMBL1643194,-0.853871964,5.46082,0.2,0.218,40.76575107,5.969,92.96274328,0.0,0.677,28.2956468,11.92367057,0.187,1.671,0.803,-3.06,0.173,6.024,0.233,60.66367068,0.825,-0.07
CHEMBL1428,0.243038049,3.1843,0.476190476,-0.102,23.33768185,5.798,51.21338188,5.687386275,0.772,39.17630634,20.32356147,-0.05,0.782,0.682,-3.07,0.008,5.903,-0.066,40.52801685,0.961,0.007
CHEMBL2069403,0.583198774,2.06102,0.375,0.023,11.594566,5.765,65.48224403,5.907179729,1.085,21.74584467,44.7334893,0.007,0.309,0.577,-3.39,0.024,5.788,0.021,48.53093655,1.24,-0.069
CHEMBL339053,-0.283996656,4.5626,0.515151515,0.161,23.41529935,5.998,82.89856449,0.0,0.636,61.63610584,13.08951281,0.077,0.822,0.602,-3.23,0.059,6.018,0.168,61.1855767,1.207,-0.038
CHEMBL1290183,1.220892249,4.8584,0.434782609,-0.157,17.50811962,5.543,70.74683991,5.907179729,0.669,41.60472666,26.17902562,-0.152,0.422,0.463,-1.84,-0.454,5.49,-0.098,54.59730362,0.349,-0.082
CHEMBL115,1.326540669,2.8669,0.472222222,0.178,11.81435946,6.127,101.3775309,0.0,0.854,55.48768002,26.17902562,0.067,0.601,0.574,-3.63,0.087,5.936,0.114,79.1237249,1.286,-0.123
CHEMBL573,1.737113094,0.7798,0.0,-0.481,5.969305288,4.667,30.08987277,0.0,0.641,10.35798868,0.0,-0.444,0.044,0.705,-1.38,0.0,4.713,-0.481,24.52642128,0.0,-0.123
CHEMBL2158436,0.399673721,2.3718,0.263157895,-0.133,22.53865049,5.775,64.44819212,5.559266895,0.627,5.563451492,36.51997508,-0.011,0.2,0.869,-2.86,-0.332,5.611,-0.046,53.32547373,1.065,-0.22
CHEMBL1934266,0.949390007,3.80004,0.5,-0.282,21.74833366,5.894,41.08629925,15.93047088,0.791,68.19380104,4.722094864,-0.303,1.743,0.785,-2.35,-0.163,5.931,-0.195,29.16095175,0.813,-0.464
CHEMBL2325642,0.725911632,4.0706,0.15,-0.119,38.28827614,6.297,65.57944105,10.02329115,0.884,6.041840829,17.81160768,-0.176,3.972,0.968,-3.13,-0.037,6.295,-0.037,53.81784953,1.144,-0.303
CHEMBL2165177,-0.193820026,2.3961,0.3,-0.107,22.40817398,5.706,64.57866862,0.0,0.569,5.563451492,43.15076819,0.004,0.226,0.715,-2.86,-0.245,5.538,-0.026,53.32547373,1.374,-0.248
CHEMBL2147222,0.829946696,3.99,0.272727273,-0.186,5.907179729,6.338,65.86648988,5.907179729,0.613,22.34226179,20.26143591,-0.182,0.731,0.848,-3.76,0.041,6.075,-0.238,48.92236606,1.031,-0.165
CHEMBL2147474,0.075546961,4.9259,0.25,-0.22,33.1543464,5.827,70.23469402,5.559266895,0.854,12.84164325,13.71667951,0.038,1.945,0.811,-2.87,0.093,6.069,-0.168,59.65279381,1.124,-0.041
48337674,0.624282096,2.99544,0.533333333,0.371,33.27844902,5.848,16.26500318,0.0,0.716,23.18874038,31.07893535,0.22,3.16,0.586,-1.9,-0.323,5.494,0.291,0.0,0.66,-0.08
CHEMBL1477,0.707570176,3.1052,0.461538462,-0.134,17.61842992,5.525,51.90784506,0.0,0.733,64.1326992,7.109797541,-0.078,0.531,0.649,-2.61,-0.158,5.647,-0.105,24.26546827,1.0,-0.054
CHEMBL494161,0.447158031,2.3528,0.411764706,0.082,34.35707269,5.361,27.46321147,0.0,0.663,25.32883194,31.37401755,0.03,13.003,0.968,-1.85,-0.09,5.487,-0.032,18.32957771,0.558,-0.023
89942282,-0.434152181,3.4324,0.4,0.012,39.52795036,5.875,58.48042644,0.0,1.037,23.05826388,62.66078629,0.019,1.582,0.56,-4.05,0.051,5.968,0.038,36.52867891,0.683,-0.134
CHEMBL2178579,0.025305865,3.076,0.235294118,-0.122,50.631058,6.101,46.19432281,0.0,0.704,0.0,36.81260283,-0.235,3.341,0.888,-2.11,-0.026,6.056,-0.108,35.22731882,0.991,-0.359
CHEMBL2312920,0.80140371,4.70378,0.136363636,-0.18,23.58908491,5.806,90.49259045,0.0,1.589,18.90801031,11.2151726,-0.156,0.704,0.703,-2.82,-0.205,6.019,0.004,84.92913896,0.258,-0.52
CHEMBL1778642,0.544068044,3.5273,0.133333333,0.112,39.0084382,5.719,46.44346904,0.0,0.616,0.0,12.86265115,0.073,4.645,0.911,-1.76,-0.059,5.874,0.179,41.29368589,1.685,-0.303
CHEMBL538936,-0.48148606,6.6772,0.290322581,-0.182,5.907179729,6.619,119.2088161,0.0,0.652,47.55811166,13.08951281,-0.143,0.771,0.797,-4.05,0.051,6.599,-0.189,85.32056847,1.059,-0.085
313516892,1.207445854,3.85002,0.105263158,0.029,10.90292493,5.568,78.63979976,0.0,1.017,11.38785599,0.0,0.029,0.058,0.652,-3.01,-0.102,5.556,0.029,67.25194377,0.979,-0.209
CHEMBL2325021,0.320146286,4.47868,0.05,-0.12,26.68733624,6.557,72.31247968,10.02329115,0.732,11.12690298,4.722094864,-0.244,2.721,1.03,-4.09,0.22,6.566,-0.047,66.08106017,1.091,-0.268
36366966,-0.325138859,3.839,0.275862069,0.142,28.44583022,6.167,66.35759868,5.907179729,1.034,17.28172588,50.50537119,0.0,0.531,0.822,-5.01,0.201,6.182,0.049,65.42318612,0.855,-0.125
CHEMBL522460,1.475671188,3.93952,0.48,-0.19,11.03340144,5.627,70.14212011,0.0,0.791,42.8520303,26.17902562,-0.164,0.108,0.492,-2.37,-0.246,5.545,-0.184,53.32547373,1.072,-0.196
CHEMBL569185,0.754348336,2.1894,0.35,0.179,16.05440567,6.017,59.65783953,0.0,0.633,17.16874381,33.56487708,0.036,1.054,0.873,-2.78,-0.09,5.804,0.11,48.53093655,0.978,-0.425
2566233,0.944630702,3.9093,0.470588235,-0.111,33.33205358,5.275,34.30163928,0.0,0.554,44.59129681,0.0,-0.103,3.6,0.565,-1.29,0.278,5.327,-0.02,33.73059252,4.466,-0.008
CHEMBL1924047,1.342225229,4.7826,0.551724138,0.261,5.969305288,5.622,71.79057367,0.0,0.958,50.1547483,39.26853844,0.178,0.2,0.353,-2.17,-0.369,5.561,0.241,60.66367068,0.767,-0.141
CHEMBL1916288,0.903632516,4.1567,0.291666667,-0.275,21.74833366,6.261,71.16898837,15.93047088,0.744,49.31031696,4.722094864,-0.271,1.905,0.821,-3.71,0.128,6.368,-0.212,53.42642002,1.193,-0.349
CHEMBL1254945,0.621176282,5.4182,0.344827586,-0.167,34.7900719,5.872,88.70397855,11.81435946,0.714,51.96271533,35.97884509,-0.183,0.626,0.511,-3.38,-0.183,5.947,-0.124,66.99099076,0.989,-0.124
CHEMBL571,-0.193820026,3.1057,0.125,-0.152,11.75255023,5.482,71.28765809,0.0,0.528,34.32653491,0.0,-0.152,0.144,0.715,-2.42,-0.194,5.651,-0.152,54.59730362,1.425,0.009
CHEMBL1429296,0.985875357,4.7123,0.375,0.049,16.67962816,5.601,59.78831603,5.907179729,0.711,48.65894036,7.109797541,-0.085,0.345,0.551,-2.95,0.059,5.608,-0.054,48.53093655,0.97,-0.109
CHEMBL1628227,1.310693312,3.9624,0.263157895,-0.062,5.57310453,5.283,71.29731113,0.0,0.838,23.1111761,20.64010037,-0.113,0.036,0.596,-2.06,0.172,5.47,-0.104,54.60695665,1.573,-0.122
CHEMBL1112,-1.045757491,4.8593,0.434782609,0.066,40.48383206,5.634,52.00692053,0.0,0.893,24.82591636,49.54736233,0.012,1.859,0.659,-1.95,-0.043,5.616,0.004,36.39820241,0.528,-0.115
CHEMBL898,-0.744727495,3.0356,0.0,-0.166,5.969305288,5.559,53.59609558,0.0,0.726,10.35798868,0.0,-0.204,0.438,0.761,-2.43,-0.14,5.665,-0.207,36.39820241,2.343,0.02
CHEMBL1346,0.894316063,3.9575,0.321428571,-0.067,5.907179729,5.752,101.1165779,0.0,0.703,28.67462759,26.24115118,-0.061,0.2,0.52,-3.11,-0.105,5.797,-0.066,78.86277189,0.717,-0.071
CHEMBL1086310,1.092720645,1.1958,0.333333333,0.072,22.75844394,5.687,56.9943245,5.559266895,0.537,25.32883194,5.316788604,-0.08,0.297,0.685,-3.16,0.055,5.731,-0.034,40.18186272,1.023,-0.305
CHEMBL569720,1.543322901,2.53402,0.25,0.21,17.45358833,5.844,47.18346354,0.0,1.134,35.87176651,10.63357721,0.199,0.271,0.869,-3.61,0.055,5.76,0.209,18.46005421,1.126,-0.236
CHEMBL631,0.611723308,3.2414,0.380952381,0.167,5.783244946,5.423,65.7242066,0.0,1.017,35.68682061,19.69639478,0.145,0.166,0.655,-2.17,0.047,5.407,0.161,54.59730362,0.69,-0.075
CHEMBL2048863,0.669316881,2.2013,0.285714286,0.0,46.27262266,5.529,33.69032252,11.14639144,1.024,11.98427311,17.98942254,-0.081,2.845,0.691,-1.5,-0.114,5.445,-0.207,23.10423772,2.111,-0.014
CHEMBL402501,1.127428778,3.7662,0.566666667,-0.033,5.907179729,5.651,64.71837545,0.0,0.685,73.80643929,6.544756406,-0.05,0.247,0.714,-2.41,-0.301,5.562,-0.043,42.46456948,0.56,-0.025
CHEMBL1221681,1.254064453,3.0561,0.380952381,0.111,21.55340651,5.633,63.25897224,0.0,1.128,36.49333424,6.544756406,-0.075,0.646,0.688,-2.19,-0.113,5.551,0.089,47.25910666,1.18,-0.017
CHEMBL2018964,-0.552841969,4.245,0.181818182,-0.304,55.58898436,6.172,70.06053562,10.02329115,0.616,18.05064018,11.83189241,-0.193,3.364,0.941,-3.08,0.082,6.023,-0.324,58.80648279,0.867,-0.287
CHEMBL1078411,1.536810866,2.18398,0.294117647,0.39,17.24396561,5.557,58.28523094,0.0,0.797,22.77932635,0.0,0.214,0.718,0.667,-2.16,0.31,5.312,0.228,47.84463225,1.168,0.014
CHEMBL526307,0.583198774,3.1699,0.285714286,0.059,34.35707269,5.14,27.46321147,0.0,0.64,25.32883194,18.5771325,0.037,14.55,1.022,-1.77,-0.092,5.255,-0.064,18.32957771,0.734,-0.009
CHEMBL193240,0.056904851,5.0309,0.294117647,-0.092,34.79644578,5.983,46.20150647,5.907179729,0.535,23.19963192,11.92367057,-0.103,2.771,0.816,-2.12,-0.232,6.001,-0.239,30.59278835,1.428,-0.103
CHEMBL560423,1.110252917,1.3893,0.444444444,-0.024,17.50811962,5.832,55.82011424,11.46644662,0.69,48.88291841,6.544756406,-0.103,0.85,0.715,-2.45,-0.188,5.848,0.042,33.98501915,0.872,-0.045
CHEMBL521096,1.178976947,3.67532,0.333333333,0.019,33.87226349,5.733,53.47280274,5.907179729,0.947,22.84517737,50.05027791,-0.006,0.421,0.706,-3.39,0.147,6.077,0.001,36.52867891,0.874,-0.19
CHEMBL1270208,-0.886056648,4.6681,0.15,0.069,17.50811962,6.32,77.20463649,5.907179729,0.563,15.92144017,6.606881965,0.202,1.154,0.991,-3.13,-0.054,6.168,0.18,61.05510019,0.774,-0.095
CHEMBL1689109,1.118925753,2.3099,0.315789474,0.073,27.59353633,5.808,59.11702135,0.0,0.765,5.563451492,32.78590759,-0.029,1.644,0.712,-2.13,-0.222,5.867,0.137,53.42642002,1.796,-0.438
CHEMBL1916289,0.46686762,5.30382,0.333333333,-0.244,21.74833366,6.601,71.16898837,15.93047088,0.636,49.31031696,4.722094864,-0.247,2.378,0.851,-3.41,-0.01,6.575,-0.213,53.42642002,1.006,-0.241
CHEMBL2011112,0.583198774,3.5959,0.52,-0.043,35.18150141,5.637,46.10893257,5.907179729,0.746,56.23405416,36.39572396,-0.089,0.69,0.619,-2.87,-0.162,5.626,-0.011,24.26546827,0.649,-0.214
CHEMBL2164740,1.865459323,1.26438,0.4,0.202,10.90292493,5.781,64.20622955,5.559266895,1.033,17.67820111,32.84803315,0.169,0.319,0.761,-3.45,-0.246,6.002,0.193,47.38958317,1.085,-0.217
252308493,1.240049772,3.6281,0.277777778,-0.074,17.50811962,6.263,63.94740148,11.85551901,0.626,40.27487419,6.544756406,-0.144,1.84,0.706,-3.08,0.17,6.145,-0.04,30.59278835,1.581,-0.066
CHEMBL2335896,0.725911632,4.6325,0.130434783,-0.179,28.44583022,6.036,78.75128582,0.0,0.69,25.45276672,5.316788604,-0.115,0.123,1.05,-3.8,0.0,6.101,-0.146,73.18783433,0.535,-0.154
CHEMBL2178934,0.113943352,2.8987,0.421052632,0.353,5.907179729,5.317,47.9165349,5.907179729,0.651,54.07393083,6.606881965,0.174,0.126,0.571,-2.27,0.24,5.507,0.242,36.65915542,1.255,-0.059
CHEMBL1916272,0.477121255,4.20834,0.304347826,-0.289,21.74833366,6.109,71.41813459,15.93047088,0.775,48.30448581,4.722094864,-0.289,1.743,0.799,-3.13,0.139,6.124,-0.199,59.49278709,0.879,-0.443
CHEMBL105462,1.418135498,1.0284,0.326086957,0.228,57.24892824,6.723,126.1649051,0.0,0.781,48.57048454,6.544756406,0.107,1.261,0.736,-7.31,0.083,6.781,0.166,103.7806227,1.07,-0.123
Molecule_167,0.0,2.9295,0.391304348,-0.2,16.72078771,5.818,36.14905618,0.0,0.921,13.8474744,32.6258965,-0.117,0.644,0.884,-3.17,-0.101,5.932,-0.166,30.33183534,1.161,-0.168
LN00198968,-0.341988603,5.9961,0.230769231,0.329,11.14620906,5.732,101.6194934,0.0,0.877,30.0349133,27.24698234,0.247,0.025,0.526,-2.84,0.108,5.658,0.306,84.92913896,2.343,-0.092
CHEMBL1614705,1.510142699,3.0245,0.3,-0.144,17.50811962,5.722,53.32341407,0.0,0.735,24.45347729,19.69639478,-0.004,0.974,0.616,-2.84,-0.05,5.733,0.018,36.78963192,1.157,-0.053
324059015,1.092264361,4.0908,0.409090909,0.111,22.49749094,6.249,53.4799864,5.907179729,0.796,55.86161509,5.316788604,0.027,0.838,0.699,-2.98,0.392,6.154,0.056,36.52867891,0.963,-0.052
CHEMBL1761870,0.940516485,4.2324,0.71875,-0.01,17.84547397,5.955,35.64614061,0.0,0.718,85.12788885,26.17902562,-0.095,0.607,0.615,-2.68,0.035,5.925,-0.068,24.26546827,0.781,-0.135
CHEMBL1113,1.003891166,3.4292,0.235294118,-0.034,23.12394595,5.495,53.05065428,0.0,1.067,5.563451492,26.17902562,-0.124,1.016,0.911,-2.04,-0.416,5.607,0.029,47.45697421,1.753,-0.155
89942308,1.574609941,3.60647,0.166666667,-0.241,21.36473774,5.9,60.17256189,0.0,0.585,5.563451492,18.68235533,-0.217,0.813,0.844,-3.07,0.064,5.766,-0.132,48.79188955,0.606,-0.293
313548577,0.696793085,2.90752,0.307692308,0.154,28.41104455,5.253,34.47911401,5.907179729,0.758,29.0174947,6.544756406,0.01,1.153,0.772,-1.48,-0.639,5.346,0.213,18.19910121,0.0,-0.098
CHEMBL1625921,1.110252917,3.6037,0.947368421,-0.012,6.093240071,5.055,0.0,0.0,0.489,70.62903785,13.15163837,0.022,0.172,0.715,-0.77,-0.376,4.788,0.024,0.0,1.224,-0.103
CHEMBL1684954,-0.356547324,4.32,0.4,0.277,5.907179729,6.157,59.41587696,0.0,0.691,48.5459583,6.606881965,0.418,0.579,0.804,-2.57,0.089,5.82,0.432,42.59504598,0.946,-0.079
CHEMBL19236,1.947384702,0.81812,0.444444444,-0.02,23.24788073,5.058,10.97751431,0.0,0.809,5.824404498,25.51609896,-0.127,0.729,1.18,-1.56,-0.712,4.971,-0.003,4.992404733,0.0,-0.386
89942016,0.38219721,2.3687,0.272727273,-0.056,28.53514717,5.888,53.97571832,5.907179729,0.799,23.19963192,18.82318029,-0.16,0.383,0.672,-3.55,-0.316,5.976,-0.141,42.59504598,1.233,-0.113
CHEMBL2349318,-1.096910013,3.67748,0.368421053,-0.273,39.26363074,5.684,45.05987104,0.0,1.22,43.06595866,11.92367057,-0.088,4.37,0.705,-2.41,-0.221,5.61,-0.201,34.21644194,0.682,-0.002
CHEMBL2147226,1.144574208,3.72258,0.260869565,-0.136,5.907179729,6.3,65.61272053,5.907179729,0.548,27.90571328,20.26143591,-0.129,0.57,0.846,-4.2,0.156,6.069,-0.186,48.92236606,1.002,-0.168
29702921,1.850860573,-1.3318,0.375,-0.287,17.11221722,4.936,16.68112415,0.0,0.654,0.0,18.94743141,-0.113,0.158,0.744,-1.93,0.059,5.063,-0.202,11.12185726,2.134,-0.551
CHEMBL2178388,0.583198774,4.23702,0.428571429,0.237,11.87648502,5.666,46.91070375,12.33262447,0.598,71.88723157,0.0,0.124,0.841,0.559,-2.9,-0.093,5.737,0.187,24.26546827,1.267,-0.037
CHEMBL319118,0.967547976,4.1767,0.4,-0.047,0.0,6.277,59.65783953,0.0,0.397,30.01038706,13.65455395,-0.067,0.641,0.887,-2.25,-0.391,5.815,-0.091,48.53093655,1.124,-0.122
324007832,0.850278553,2.962,0.5,-0.114,11.72504251,5.831,23.64388297,11.8297089,0.936,43.46792794,5.316788604,-0.105,0.603,0.758,-2.23,-0.261,5.593,-0.162,12.26321064,0.926,-0.099
CHEMBL1916024,1.066325925,2.0767,0.238095238,0.032,28.35651327,5.639,53.97571832,0.0,0.96,5.563451492,42.67052143,0.004,0.409,0.524,-3.79,-0.074,5.738,0.06,42.59504598,0.928,-0.181
CHEMBL541944,-0.958607315,5.1927,0.266666667,-0.111,5.907179729,6.619,119.2088161,0.0,0.695,28.2956468,32.72378203,-0.094,0.801,0.797,-4.09,0.051,6.599,-0.091,85.32056847,1.107,-0.126
CHEMBL2164373,0.53529412,5.9259,0.347826087,-0.06,16.67962816,6.478,59.78831603,5.907179729,0.495,47.77704399,0.0,-0.084,1.137,0.755,-3.3,-0.17,5.908,-0.095,48.53093655,0.548,-0.074
139133,-0.590066877,5.27682,0.333333333,-0.245,23.15114534,5.674,82.04778363,5.907179729,0.717,32.95392631,27.18485678,-0.099,0.688,0.468,-2.92,-0.159,5.722,-0.358,66.73003775,1.715,-0.02
CHEMBL1020,0.457881897,2.19162,0.2,0.086,11.75255023,5.172,58.91296138,0.0,0.687,27.30929616,0.0,0.008,0.191,0.639,-2.36,-0.376,5.427,0.036,36.39820241,1.306,-0.079
CHEMBL520278,1.127428778,4.0203,0.304347826,0.029,45.47320338,5.722,52.93198456,5.907179729,0.9,17.28172588,50.05027791,0.055,1.105,0.682,-3.1,0.082,6.19,-0.059,36.52867891,1.14,-0.166
CHEMBL1779503,0.592176757,1.5467,0.111111111,-0.034,17.50811962,6.027,91.71540108,11.46644662,0.578,15.92144017,6.544756406,-0.118,0.739,0.984,-3.19,-0.213,5.947,0.047,64.31685449,0.973,-0.034
CHEMBL1890471,0.940516485,2.316,0.0,-0.171,21.83712363,5.624,58.56710756,0.0,0.573,10.35798868,0.0,-0.176,1.452,0.914,-2.74,-0.009,5.736,0.015,53.00365606,1.117,0.112
CHEMBL192307,0.487138375,4.1653,0.444444444,-0.015,27.75418915,5.02,30.08987277,0.0,1.038,39.43725934,5.733667477,-0.015,0.075,0.379,-2.1,-0.196,5.082,-0.015,24.26546827,0.583,-0.185
320368312,0.847634344,4.3978,0.142857143,-0.166,34.9205484,6.05,71.641185,5.907179729,0.675,23.19963192,10.63357721,-0.22,0.709,0.98,-3.25,-0.147,6.104,-0.136,61.05510019,1.17,-0.093
44550372,1.555686814,2.5204,0.428571429,-0.101,11.72504251,5.509,59.78831603,5.907179729,0.994,28.94914375,44.29269928,-0.046,0.362,0.522,-2.44,-0.174,5.585,-0.052,48.66141305,1.095,-0.237
28305598,0.452093249,2.74112,0.384615385,-0.312,44.74891241,5.059,15.463232,5.907179729,0.914,28.07677912,12.84346502,-0.04,4.659,0.656,-1.53,-0.317,5.12,-0.47,0.0,0.536,-0.022
114309331,0.901294817,4.3546,0.24,-0.282,17.54290529,5.876,73.57957948,0.0,0.851,12.84164325,30.6847253,-0.265,0.167,0.743,-3.87,-0.007,5.793,-0.29,73.57957948,1.212,-0.177
CHEMBL81,-0.301029996,6.0752,0.25,0.096,27.20617496,5.761,77.85694074,0.0,0.905,35.18390504,26.24115118,-0.051,1.002,0.631,-3.35,0.361,5.922,0.068,66.73003775,1.246,-0.013
CHEMBL2164565,0.940516485,3.4745,0.263157895,-0.147,11.42388045,6.162,59.78831603,5.907179729,0.635,22.84517737,19.69639478,-0.114,0.819,0.696,-2.87,-0.108,6.102,-0.139,48.66141305,1.009,-0.056
CHEMBL1818291,0.23299611,5.4214,0.433333333,-0.218,22.90334473,6.0,65.7242066,5.907179729,0.649,62.37593826,13.08951281,-0.144,0.282,0.732,-3.45,0.001,5.927,-0.178,54.59730362,0.887,-0.093
CHEMBL82663,0.894316063,2.4915,0.409090909,-0.067,31.39065965,5.763,63.25897224,0.0,0.989,17.54772461,37.80898395,-0.118,1.208,0.743,-2.2,-0.29,5.395,-0.05,47.25910666,1.05,-0.232
139303,0.142702246,5.0885,0.428571429,-0.12,11.81435946,5.784,72.06364909,0.0,0.586,37.66755961,27.18485678,-0.149,0.275,0.569,-2.95,-0.103,5.737,-0.166,60.68297676,1.474,-0.078
CHEMBL222659,-0.522878745,6.0321,0.333333333,-0.28,34.35300995,6.219,72.42396575,5.907179729,0.658,48.88291841,10.63357721,-0.238,0.247,0.783,-4.0,0.121,6.32,-0.269,66.86051426,0.896,-0.091
CHEMBL49,1.395850376,2.0882,0.714285714,-0.112,17.76269874,5.097,18.46005421,0.0,0.657,51.36657298,44.16844817,-0.178,0.197,0.387,-2.02,-0.094,5.041,-0.17,18.46005421,0.922,-0.261
CHEMBL2177173,0.994756945,1.905,0.384615385,0.142,27.43571994,6.03,60.17974554,5.907179729,0.836,28.89355992,57.3666665,-0.113,0.942,0.672,-3.45,-0.197,6.208,0.076,53.81784953,0.839,-0.491
CHEMBL223166,1.885417765,2.8037,0.333333333,0.257,0.0,5.513,60.16075511,0.0,1.18,11.66741788,26.80619232,0.276,0.198,0.93,-2.04,-0.012,5.621,0.283,54.59730362,0.722,-0.18
CHEMBL2158769,1.349860082,5.11618,0.481481481,0.039,29.17118507,5.653,63.63673909,0.0,0.802,36.81018948,32.72378203,0.043,1.593,0.548,-2.3,-0.005,5.75,0.144,42.46456948,0.792,-0.087
CHEMBL1631095,0.754348336,3.7747,0.105263158,-0.094,11.81435946,6.595,71.04569552,11.81435946,0.585,32.10383334,0.0,-0.079,1.704,0.883,-3.83,-0.163,6.471,-0.062,48.53093655,0.921,-0.003
CHEMBL1289283,1.075181855,3.862,0.28,-0.043,10.90292493,5.865,88.9746134,5.559266895,1.059,18.40509474,19.63426922,-0.153,0.177,0.655,-3.38,0.065,5.897,-0.13,77.85189501,1.167,-0.091
44811418,-0.504455662,4.8201,0.153846154,-0.193,39.21827865,6.179,72.92688132,5.907179729,0.973,13.8474744,11.92367057,0.071,0.282,1.016,-4.46,-0.044,6.177,-0.032,72.92688132,0.701,-0.077
316162153,-0.295849483,4.5864,0.24,-0.206,34.23544905,5.984,77.20463649,0.0,0.868,28.76308341,18.53055253,-0.111,1.24,0.767,-3.46,-0.019,6.122,-0.047,61.05510019,0.873,-0.136
CHEMBL552513,0.976808337,2.8458,0.272727273,-0.118,22.36701443,6.369,75.95934095,5.559266895,0.646,17.16874381,18.40630142,-0.136,1.011,0.842,-3.24,-0.236,6.357,-0.123,53.45595023,0.695,-0.069
CHEMBL1077896,1.708845638,3.50644,0.588235294,0.193,11.594566,5.058,29.32600419,0.0,0.899,43.73392667,18.40630142,0.125,0.093,0.541,-1.35,0.069,5.049,0.165,18.19910121,0.0,-0.132
CHEMBL2021706,1.657151502,2.9107,0.5,0.394,29.14384518,5.505,40.67595758,5.907179729,0.875,42.23811874,45.76198927,0.177,0.995,0.696,-2.58,-0.487,5.491,0.117,24.26546827,0.909,-0.22
32130783,-0.742321425,2.8672,0.15,-0.138,23.44354329,6.041,60.16075511,5.907179729,0.687,10.35798868,30.41600869,-0.226,0.33,0.975,-3.81,-0.306,5.966,-0.219,54.59730362,0.885,-0.127
CHEMBL1201335,1.833338389,2.4563,0.631578947,0.247,5.969305288,5.159,35.89528683,0.0,0.82,37.66755961,27.18485678,0.229,0.263,0.39,-1.39,-0.143,5.203,0.244,30.33183534,0.401,-0.14
29371307,0.780605306,3.0669,0.294117647,-0.405,27.88466565,5.446,30.85374135,0.0,0.849,31.72512732,5.733667477,-0.405,0.148,0.56,-2.96,-0.082,5.515,-0.405,30.85374135,0.773,-0.121
CHEMBL2177757,-0.37675071,4.2704,0.25,0.086,56.51293312,5.967,81.80582106,0.0,1.278,21.14215038,22.13928442,-0.125,2.425,0.655,-3.15,0.081,5.626,0.065,60.66367068,1.519,0.095
