ID,activity,rdMD_123,rdMD_124,fcfp4_25,rdMD_50,fcfp4_33,rdMD_261,rdMD_1,rdMD_277,fcfp4_927,rdMD_64,rdMD_25,rdMD_309,rdMD_313,rdMD_312,rdMD_61,rdMD_270,rdMD_230,rdMD_45,rdMD_275,rdMD_245
43668590,2.604095,3.60322,82.7797,0,6.066367068,0,-0.204,42.74,0.79,0,5.316788604,7.430452481,0.887,1.294,0.788,14.76446326,0.973,-0.23,5.316788604,1.849,0.042
73014952,2.921821,2.3223,68.285,0,0.0,0,0.002,33.2,0.873,0,18.84236642,6.773638181,0.62,0.799,1.305,9.883888252,0.891,0.008,4.899909731,0.12,-0.027
11964390,2.771466,2.83804,90.3557,0,6.066367068,0,-0.107,71.63,1.018,0,21.26726707,7.65061082,0.726,0.82,1.36,9.883888252,0.728,0.019,19.35761416,1.056,-0.204
48250068,2.07261,3.66774,90.6492,0,0.0,0,-0.094,71.78,1.039,0,23.36833671,7.948781535,0.754,0.923,1.4,0.0,0.741,0.191,14.47080249,0.604,-0.2
393408,2.878799,4.0685,116.1707,0,42.46456948,0,0.039,45.23,0.847,0,20.13718479,10.26270576,0.718,1.006,1.016,15.20067686,0.665,0.059,5.316788604,1.082,-0.09
44447021,1.508611,2.50164,97.2415,0,17.69618563,0,0.066,57.92,1.047,0,24.53417895,9.008111208,0.577,0.992,1.513,14.28458286,0.84,-0.07,9.799819462,1.16,-0.085
177435263,1.02792,1.35586,80.6065,0,5.156663257,0,-0.024,81.23,1.079,0,6.544756406,7.104266977,0.581,1.575,1.341,19.60765116,0.806,0.053,13.99010432,0.567,-0.165
171818667,2.18997,1.41494,83.8336,0,18.19910121,0,0.121,70.0,0.895,0,13.65455395,7.723074062,0.522,1.75,1.078,4.899909731,0.887,-0.062,19.84982747,0.54,-0.127
1360373,2.556305,4.3601,115.8707,0,38.11294267,0,0.063,61.88,1.075,0,36.45784952,10.26791592,0.641,1.204,1.156,4.899909731,0.574,0.275,4.736862954,0.88,-0.189
43144048,2.60099,3.9552,110.7517,0,54.59730362,0,0.141,47.67,1.027,0,6.544756406,9.800228475,0.785,0.69,0.662,24.64835152,1.121,-0.098,9.883888252,1.409,-0.026
36961779,2.323165,2.6099,84.0037,0,18.19910121,0,-0.03,56.15,0.861,0,11.92367057,7.256122935,0.828,1.491,1.439,9.780484743,0.924,-0.121,10.05365156,1.018,-0.039
232877422,1.907266,2.3002,83.0057,0,6.066367068,0,0.12,58.12,1.098,0,24.95105782,7.429446381,0.615,0.762,1.004,14.86786677,0.77,0.046,10.21669833,0.442,-0.226
36931743,2.90602,2.19988,87.225,0,25.32883194,0,0.31,60.23,1.082,0,26.17902562,8.563617565,0.371,1.226,1.408,14.78379798,0.755,-0.017,4.899909731,0.962,-0.205
36922856,1.787375,1.1301,72.0457,0,6.066367068,0,-0.022,52.65,0.998,0,31.07893535,6.765428262,0.658,1.252,1.046,10.21669833,0.665,0.167,10.21669833,0.803,-0.197
31956373,2.29321,2.5326,91.2852,0,6.066367068,0,0.045,72.7,0.855,0,0.0,8.86405884,0.714,1.435,1.408,25.06523039,1.003,0.3,5.316788604,1.239,0.027
49874322,3.233033,3.7203,88.591,0,25.07050472,0,-0.013,51.39,0.913,0,20.19931035,8.447691345,0.641,1.639,0.991,15.04055151,0.83,-0.029,9.259957891,0.916,-0.065
535781,1.180527,1.7379,65.4632,0,18.52467709,0,-0.308,75.27,1.295,0,6.544756406,6.877843103,1.118,1.495,0.796,10.03888347,1.027,0.631,5.316788604,0.602,-0.556
31878068,1.051847,2.12744,71.8622,0,0.0,0,-0.12,54.88,0.884,0,6.544756406,6.647763298,0.83,1.605,1.0,15.28474565,1.058,-0.099,5.316788604,1.184,-0.021
36464053,1.875189,3.40452,79.1647,0,31.18920547,0,0.268,54.46,0.81,0,0.0,6.707618992,0.622,0.998,0.622,20.16532066,0.99,-0.042,0.0,0.99,0.08
31414154,1.02792,1.0823,73.7494,0,0.0,0,0.026,60.49,1.121,0,32.03694422,6.437841063,0.663,1.108,1.352,9.467009379,0.811,-0.102,19.93753981,0.997,-0.252
177472658,1.66289,1.01,76.0548,0,6.420821623,0,0.063,60.85,0.992,1,33.28882316,7.688906889,0.448,1.483,0.921,9.799819462,0.619,0.137,14.90634686,1.173,-0.176
44570022,1.02792,2.24842,79.794,0,18.19910121,0,-0.037,76.13,1.061,0,11.57255779,8.73108988,0.762,1.164,1.116,4.983978521,0.92,0.029,5.316788604,0.668,-0.294
18894115,1.904017,2.16092,71.7922,0,17.19327005,0,-0.172,70.71,0.836,0,5.316788604,5.827476168,0.841,1.925,1.355,9.780484743,0.685,0.105,5.316788604,0.647,-0.014
16785188,2.567173,3.3429,87.131,0,12.13273414,0,0.042,74.95,1.123,0,0.0,7.289650401,0.937,1.009,0.916,24.73242031,1.13,0.041,9.473725908,1.394,-0.216
36647960,3.073361,2.53488,75.198,0,0.0,0,0.087,52.81,0.973,0,11.94758171,7.230573378,0.608,1.498,1.044,9.967957042,0.626,-0.088,4.899909731,2.079,-0.033
49139348,2.499662,3.7648,72.6735,0,21.99631097,0,-0.063,39.19,0.659,0,0.0,6.396620919,0.758,1.328,1.463,4.983978521,0.727,-0.086,4.736862954,0.581,-0.037
171974149,1.614433,1.4382,99.7843,0,19.76538045,0,-0.012,82.03,0.916,0,26.30327674,10.1960539,0.646,0.801,0.54,10.21669833,0.904,-0.11,20.26670635,1.391,-0.133
207921,1.304081,1.25232,75.8147,0,0.0,0,0.033,74.77,1.194,0,17.98942254,6.81013399,0.685,1.29,1.387,19.93591408,0.822,0.009,9.883888252,0.605,-0.312
44699501,2.37072,3.3677,84.0968,0,29.47885337,0,0.507,64.08,0.701,0,6.606881965,7.52545483,0.403,0.542,0.643,14.99386984,0.888,-0.08,9.523678332,0.986,0.11
11837734,3.010514,3.3196,116.6857,0,24.26546827,0,0.101,80.22,0.987,0,19.69639478,10.89733574,0.625,1.378,1.417,19.43496642,1.201,0.108,14.62075121,1.15,-0.08
49973152,2.793373,3.0595,84.5797,0,18.19910121,0,0.022,66.53,1.132,0,5.316788604,6.955696736,0.836,0.994,0.917,14.53505669,0.849,0.084,9.883888252,1.063,-0.245
43283831,1.02792,0.1989,86.0905,0,0.0,0,0.134,101.48,0.933,0,19.63426922,8.418478374,0.629,1.246,0.96,20.18465538,0.742,0.0,20.51382191,0.897,-0.063
82728121,2.278223,2.42034,91.5974,0,0.0,0,-0.004,77.67,0.922,0,6.544756406,8.346794993,0.711,1.024,1.257,25.06523039,0.806,-0.028,9.883888252,1.322,-0.066
45646840,1.02792,0.76704,62.7393,0,0.0,0,-0.064,67.59,1.242,0,24.59522003,7.277835842,0.66,0.988,1.132,4.899909731,0.742,0.003,9.317060668,2.601,-0.382
32398880,2.745396,2.7295,65.2544,0,18.19910121,0,0.059,48.14,0.924,0,12.34054944,5.251178932,0.802,0.908,1.155,4.983978521,1.091,-0.007,10.47053043,1.312,-0.135
43216036,1.283686,1.09568,94.3475,0,0.0,0,0.064,120.56,1.335,0,18.84236642,9.782780459,0.662,0.835,0.768,29.0376363,0.99,0.122,4.983978521,0.531,-0.488
49964732,2.370975,2.51322,73.6977,0,44.17930974,0,0.236,42.74,1.007,0,11.86154501,6.15943117,0.625,0.832,1.196,14.76446326,0.607,0.476,5.316788604,1.171,-0.019
36325996,3.159559,2.7801,93.1197,0,28.2219173,0,0.25,60.94,1.102,0,31.07893535,8.833511384,0.603,1.293,0.898,24.45479185,0.487,0.061,9.883888252,1.151,-0.165
32176453,2.544741,4.1251,128.8968,0,43.26960593,0,-0.027,108.06,0.841,0,32.84803315,11.62133342,0.755,0.855,1.099,15.37336159,0.863,-0.087,24.78980128,0.915,-0.032
222768389,1.301724,1.52044,67.762,0,0.0,0,0.236,46.84,0.899,0,7.047671983,6.326428793,0.575,1.074,1.198,24.87775809,1.304,-0.406,0.0,1.926,0.131
36843214,2.292398,2.18962,58.2614,0,18.14676753,0,0.109,64.94,0.735,0,5.733667477,4.894887902,0.707,1.25,0.855,10.14064178,0.895,0.083,10.25676241,0.439,0.128
148377,1.795024,1.2431,61.6691,0,0.0,0,-0.208,72.94,0.859,0,11.05045608,4.966677927,0.905,0.911,1.036,9.780484743,0.904,-0.274,11.05045608,0.826,-0.079
202901,2.941472,4.02202,110.1434,0,12.13273414,0,-0.044,85.0,0.848,0,18.82318029,10.15742731,0.663,1.172,1.006,19.85184529,0.521,0.25,10.63357721,1.175,-0.101
48249390,2.598864,2.457,73.9002,0,0.0,0,-0.157,45.23,0.987,0,19.41213257,6.524394082,0.883,0.849,1.337,9.883888252,0.755,0.233,10.21669833,1.514,-0.04
232872526,2.678619,3.89304,112.7242,0,18.19910121,0,0.055,58.12,1.021,0,24.53417895,9.921563295,0.701,1.613,1.251,15.28474565,0.749,0.092,10.21669833,0.387,-0.154
38813764,1.02792,1.87892,55.2603,1,0.0,1,-0.015,55.12,0.969,1,0.0,4.505500505,0.703,1.104,0.97,9.551078169,0.503,0.22,9.673627043,2.608,-0.177
48311736,2.6196,3.82538,80.4227,0,6.066367068,0,-0.235,61.85,0.951,0,5.316788604,6.581427392,1.17,0.901,1.158,4.983978521,1.262,-0.186,9.733939541,1.075,-0.141
177363859,2.849214,2.5492,107.4109,0,49.74276123,0,0.116,66.64,0.93,0,32.72378203,9.558617025,0.575,1.127,1.192,9.799819462,0.617,0.172,10.63357721,1.101,-0.122
43127347,2.838214,3.1166,75.8017,0,6.066367068,0,0.095,46.5,0.907,0,0.0,6.170226047,0.831,0.576,0.879,19.74844179,0.891,-0.02,4.983978521,2.036,0.022
35684677,3.172893,3.3144,99.0587,0,12.13273414,0,0.011,50.26,1.007,0,20.19931035,8.895008713,0.671,1.213,1.156,14.4509879,0.698,0.079,9.720841475,1.175,-0.18
276236010,2.437779,2.04132,85.8587,0,12.08040046,0,0.01,61.61,1.091,0,32.72378203,8.121671156,0.666,0.932,1.23,20.27327132,0.903,-0.001,14.73979327,1.731,-0.124
1204487,3.172209,4.78464,129.7133,0,35.39237126,0,-0.108,85.24,1.4,0,4.722094864,13.66992852,0.852,1.25,1.046,3.972405908,1.072,0.411,0.0,0.443,-0.701
189638257,1.573811,2.6664,93.4232,0,18.19910121,0,-0.104,66.71,0.922,0,13.08951281,8.535984718,0.845,1.193,1.121,19.60137146,0.464,0.263,14.61739294,0.968,-0.147
1249615,2.220153,2.40864,76.8002,1,19.26246487,0,0.028,59.29,0.895,0,0.0,7.277947345,0.633,1.739,1.372,19.91484683,0.891,-0.079,5.316788604,0.615,-0.042
49045390,1.905153,3.0809,97.2894,0,31.34286533,0,0.008,70.4,0.931,0,19.63426922,9.938146381,0.706,1.144,1.33,20.6901502,0.835,0.113,20.05658188,1.332,-0.026
48759286,1.501114,0.79932,59.4187,0,0.0,0,-0.228,75.02,1.122,0,18.9952537,4.784377397,0.872,0.721,1.214,15.1246203,0.742,0.257,14.40698319,0.268,-0.206
30039419,1.485352,1.5443,58.5764,0,12.13273414,0,0.302,53.07,1.191,0,12.34054944,4.791181342,0.595,1.266,1.249,9.551078169,1.115,-0.089,15.03763008,0.598,-0.305
538570,2.728062,3.6417,126.2094,0,42.9961389,0,-0.151,113.6,1.137,0,13.65455395,12.68399188,0.914,1.17,1.008,15.35567207,0.901,0.427,15.37044016,0.736,-0.404
49337535,2.297382,2.32372,70.4077,0,0.0,0,0.169,50.7,1.093,0,11.86154501,6.215589922,0.747,1.073,1.429,14.95193556,0.765,0.183,5.316788604,1.093,-0.229
181394252,3.016728,4.0624,81.9452,0,48.53093655,0,-0.029,41.99,0.769,0,5.316788604,7.076776255,0.932,1.16,1.469,4.983978521,0.991,-0.004,5.316788604,0.66,-0.001
421362,2.001279,2.16724,88.2303,0,18.19910121,0,0.323,58.36,1.047,0,13.08951281,8.034976188,0.395,1.042,1.384,14.4509879,0.861,0.028,14.57353677,0.93,-0.186
36915937,2.164454,1.8635,80.7017,0,24.26546827,0,0.189,58.12,1.098,0,18.40630142,7.182028348,0.601,1.565,1.285,14.86786677,0.583,0.377,10.21669833,1.871,-0.226
48880634,2.218149,5.9845,153.1234,0,30.33183534,0,0.211,66.07,0.988,0,49.60840341,14.79521081,0.688,0.95,1.252,19.85184529,0.698,0.24,15.03763008,1.214,-0.02
32093544,1.02792,3.14402,93.6092,0,6.9237372,0,-0.054,45.23,0.896,0,26.17902562,8.639792459,0.69,1.299,1.025,15.20067686,0.758,-0.054,10.21669833,0.422,-0.124
45764104,2.661308,1.634,81.1534,0,12.13273414,0,0.399,80.82,1.217,0,12.78133946,6.667440438,0.483,1.318,1.404,24.83582381,0.978,-0.052,5.733667477,0.824,-0.33
31409108,2.873106,2.1193,62.9024,0,36.39820241,0,0.412,48.14,0.924,0,0.0,5.205985443,0.513,1.21,1.349,4.983978521,0.857,0.141,10.47053043,0.376,-0.135
29569223,3.556918,3.91002,89.4395,0,24.26546827,0,0.121,46.34,0.91,0,6.544756406,8.468943365,0.611,1.173,1.521,9.883888252,0.926,-0.088,9.317060668,1.186,-0.032
49336129,2.322562,2.5727,90.3837,0,0.0,0,0.118,66.93,0.964,0,13.65455395,8.120240587,0.6,0.893,0.749,25.06523039,0.74,-0.007,4.736862954,1.309,-0.132
313517655,3.310522,4.6095,128.9928,0,56.31204388,0,0.246,60.05,0.772,0,12.35973557,11.77130834,0.473,0.977,0.789,14.34758439,0.919,-0.04,9.673627043,1.599,0.058
300430678,2.712295,5.5854,132.098,0,43.64751549,0,0.049,51.02,0.938,0,13.08951281,11.21183561,0.675,0.778,1.129,19.43496642,0.707,-0.011,0.0,1.094,-0.117
222761300,3.760282,2.1824,89.9658,0,24.97437738,0,0.077,66.4,1.601,0,20.13718479,9.389940086,0.604,1.245,1.275,18.57838902,1.329,0.471,0.0,1.193,-0.784
49330331,2.98772,2.717,64.6555,0,37.26077137,0,0.242,46.34,0.827,0,13.59242839,6.429808888,0.417,0.867,0.995,10.05657299,0.795,-0.011,9.423004668,1.184,0.049
145071,3.471999,3.47572,118.9432,0,38.9703128,0,0.059,84.42,1.044,0,20.19931035,10.73400624,0.623,0.838,1.072,20.18465538,0.7,0.105,14.95356129,1.208,-0.185
50282729,2.778412,2.3993,59.6705,0,18.19910121,0,0.092,45.15,0.868,0,5.316788604,4.77854467,0.822,1.027,1.202,4.983978521,0.994,-0.241,10.423316,1.276,-0.115
82703737,1.514641,2.2932,80.6257,0,0.0,0,-0.094,71.78,1.12,0,32.12298092,6.718209572,0.794,0.74,1.212,4.899909731,0.781,0.1,19.37071223,0.629,-0.261
48544545,1.849837,2.63938,94.0055,0,6.066367068,0,0.022,85.17,1.01,0,26.30327674,8.24599885,0.765,1.159,1.1,14.86786677,0.75,-0.037,14.82736887,0.847,-0.181
43830470,3.217774,3.7081,81.8407,0,41.65222659,0,-0.005,54.88,0.623,0,5.316788604,8.523554999,0.673,0.892,1.083,10.19736362,0.872,-0.119,5.316788604,1.115,0.071
150211,3.058702,3.6133,107.672,0,18.19910121,0,0.132,36.44,0.932,0,32.72378203,10.37628163,0.529,0.773,1.124,14.78379798,0.762,-0.049,4.899909731,0.797,-0.125
177377491,3.382484,2.42464,82.2174,0,12.84164325,0,0.037,67.01,0.842,0,13.15163837,8.052871888,0.668,1.156,0.94,15.51415222,1.03,-0.136,10.05365156,1.308,-0.03
177475362,2.901184,2.2385,89.171,0,30.33183534,0,0.239,51.02,1.141,0,13.08951281,7.882432664,0.539,1.497,1.394,19.43496642,0.713,0.083,0.0,0.991,-0.23
49964694,2.846717,1.5945,61.5938,0,12.13273414,0,0.082,47.26,0.786,0,13.08951281,5.590679955,0.537,0.954,1.166,4.899909731,0.881,-0.132,5.106527395,1.63,-0.086
18817139,1.814254,1.0667,73.56,0,18.19910121,0,0.207,65.6,0.712,0,0.0,6.315824013,0.606,1.226,1.279,24.77435458,0.551,0.33,0.0,1.256,0.171
4558636,3.40331,3.7771,105.6425,0,35.86640816,0,0.154,40.62,0.892,0,19.63426922,9.89831563,0.552,1.361,1.34,9.799819462,0.663,0.224,9.799819462,0.954,-0.084
313516892,3.329049,3.85002,91.04,0,30.33183534,0,0.297,43.6,1.152,0,0.0,7.579054714,0.652,1.092,1.125,19.51903521,1.017,-0.033,4.567099648,1.198,-0.209
49832746,1.660477,-0.6271,79.9287,0,5.213385096,0,0.076,106.75,1.188,0,31.20318647,7.150006961,0.683,1.018,0.956,34.74231162,0.973,-0.188,9.636772685,0.821,-0.28
15280962,3.143961,3.55954,105.7867,0,30.33183534,0,0.043,58.64,0.94,0,25.01318338,9.36455248,0.679,1.025,1.349,4.899909731,0.803,0.091,14.95356129,0.848,-0.128
53749740,3.458937,4.4174,82.8317,0,59.76102725,0,0.124,41.57,0.888,0,0.0,7.515309831,0.891,0.887,1.112,14.95193556,0.811,-0.254,4.983978521,0.781,-0.005
300958586,2.709212,2.21818,99.7718,0,6.066367068,0,-0.064,134.76,1.067,0,25.57822452,8.296569248,0.893,1.014,0.716,20.16532066,1.106,-0.187,20.52418199,1.148,-0.2
49300421,1.834395,2.43764,57.4987,0,11.22303033,0,-0.176,50.95,0.832,0,5.316788604,4.941641614,0.829,0.942,1.496,10.14064178,0.763,0.217,9.839883541,0.937,-0.022
104388935,2.785974,2.4813,87.3247,0,0.0,0,-0.041,63.99,0.724,0,11.57255779,8.399582873,0.742,0.882,1.314,9.780484743,0.787,0.068,5.316788604,0.993,0.062
31908762,1.278639,2.2899,89.8369,0,24.26546827,0,0.038,91.12,0.914,0,0.0,7.387281721,0.695,0.876,1.167,9.551078169,0.786,0.141,10.15081841,1.259,-0.136
27408738,1.699013,2.1801,65.5252,0,13.8474744,0,0.021,65.78,0.894,0,0.0,5.805013419,0.643,1.866,1.231,10.30076712,0.856,-0.065,5.316788604,0.131,-0.133
276231421,2.726354,1.4931,73.3002,0,25.12283841,0,-0.069,74.85,1.226,0,6.544756406,7.667693185,0.863,1.493,1.413,14.91945848,1.1,0.299,0.0,0.037,-0.534
26754987,2.873374,2.0315,73.0827,0,51.10304694,0,0.192,32.34,1.011,0,7.047671983,6.46032925,0.519,1.364,0.709,10.21669833,0.594,0.278,4.899909731,0.639,-0.148
Z1169976242,1.107108,1.16442,73.387,0,16.23376083,0,0.103,81.08,0.99,0,19.63426922,7.018227769,0.736,0.574,1.045,25.18119329,1.023,-0.035,9.046189874,1.299,-0.024
30429483,2.291031,3.37302,87.8849,0,12.13273414,0,-0.144,57.78,0.815,0,6.544756406,7.606827835,0.867,1.329,1.25,15.28474565,0.753,0.03,10.30076712,1.071,-0.092
36571105,3.434259,4.32664,86.831,0,32.0465756,0,0.366,43.85,1.19,0,0.0,7.592913693,0.464,0.909,1.073,14.53505669,1.106,0.076,8.984250585,1.193,-0.222
317654466,1.02792,1.8081,64.9344,0,0.0,0,-0.055,77.58,0.983,0,5.733667477,5.230330369,0.742,0.974,0.859,19.93591408,0.654,0.085,5.733667477,1.739,-0.193
36647090,3.290326,2.61092,101.7447,0,12.13273414,0,0.075,57.7,1.114,0,50.05027791,9.357513816,0.659,1.332,1.421,9.883888252,0.959,-0.165,14.95356129,0.649,-0.101
6843670,1.230449,3.2043,92.933,0,63.29331359,0,0.577,66.48,0.552,0,13.21376393,8.717371606,0.383,1.879,1.257,0.0,0.544,-0.047,15.94672227,1.335,0.0
49969712,1.723817,2.6984,68.9787,0,0.0,0,-0.153,50.7,0.972,0,5.316788604,6.126703599,1.12,1.7,1.484,14.95193556,1.059,0.352,5.316788604,1.197,-0.036
82713843,1.979157,3.0994,101.731,0,12.99010427,0,0.131,60.37,1.201,0,38.31298401,8.926053758,0.732,0.85,0.735,14.95193556,0.819,0.071,14.37363564,1.032,-0.265
36718708,1.44295,1.97958,57.7014,0,29.8000411,0,0.259,67.63,0.957,0,5.733667477,4.607946233,0.541,1.341,1.639,9.551078169,0.658,0.198,5.733667477,3.878,-0.16
17400037,2.742175,3.9477,92.6445,0,0.0,0,-0.02,48.42,0.884,0,13.71667951,8.878693399,0.7,1.252,1.375,4.983978521,0.773,0.032,9.473725908,1.24,-0.105
104336618,2.100267,4.1465,106.387,0,0.0,0,-0.106,69.48,1.009,0,18.49233812,9.764554637,0.769,0.828,0.867,14.53505669,0.671,0.133,14.37363564,1.012,-0.201
49383509,2.376343,4.7748,138.4654,0,24.59104416,0,-0.093,91.85,1.192,0,55.86998209,11.8151787,0.876,0.845,0.937,14.86786677,0.736,0.098,29.90712258,1.548,-0.257
24482363,2.362456,4.7366,105.2427,0,18.19910121,0,0.132,57.95,0.845,0,13.08951281,9.62792027,0.623,1.145,0.832,20.08125187,0.784,0.024,9.401129458,0.975,-0.047
36269102,3.337597,3.52844,100.4195,0,6.066367068,0,0.067,51.66,1.069,0,19.69639478,8.91800707,0.656,1.718,1.362,9.883888252,1.029,-0.071,14.37363564,0.934,-0.181
13477850,2.0219,2.9096,85.5352,0,24.32689015,0,-0.15,77.0,0.834,0,12.42658615,7.595046289,0.881,1.276,1.247,15.18134214,1.191,-0.222,4.736862954,1.307,0.021
232838302,2.563053,2.85744,86.735,0,20.7712116,0,0.015,46.84,1.193,0,18.9952537,7.18423864,0.783,1.277,1.025,19.74844179,0.849,0.143,4.899909731,1.37,-0.153
11312507,3.581057,4.2657,93.8068,0,25.12283841,0,0.526,23.47,0.843,0,13.08951281,9.217362707,0.352,0.767,0.873,4.899909731,1.052,-0.03,5.106527395,1.385,-0.001
32065258,1.497593,2.2374,72.1127,0,6.066367068,0,-0.048,58.64,0.959,0,11.86154501,6.60083456,0.728,0.993,1.06,4.899909731,0.354,0.301,14.95356129,0.849,-0.177
49335777,2.572999,2.5099,102.0358,0,12.13273414,0,0.415,57.42,1.085,0,31.07893535,8.887365218,0.456,1.259,1.12,19.664373,1.011,-0.246,10.00643713,0.534,-0.13
31603444,3.130409,2.4911,91.928,0,42.88161309,0,0.315,51.02,0.972,0,6.544756406,8.485467888,0.448,1.307,1.304,19.664373,0.697,0.239,4.899909731,1.037,-0.049
42859262,1.02792,0.81794,63.7817,0,0.0,0,0.037,58.22,0.996,0,26.30327674,6.041857121,0.601,1.131,1.358,15.09727335,0.904,-0.186,9.636772685,0.607,-0.141
32106016,2.845618,2.33716,83.9987,0,25.32883194,0,0.109,79.92,0.918,0,18.49233812,7.520413277,0.61,1.039,1.541,5.316788604,0.746,-0.002,10.21669833,1.155,-0.137
422820,1.954542,2.12702,104.4378,0,24.26546827,0,0.243,71.25,0.884,0,13.08951281,9.350000235,0.506,1.606,0.912,19.664373,0.974,-0.161,5.106527395,0.648,-0.047
56769871,1.02792,0.224,67.4124,0,12.84164325,0,0.041,92.15,1.024,0,0.0,6.445161336,0.647,0.972,1.337,24.89882535,0.746,0.039,10.30076712,1.224,-0.175
13482608,2.815961,3.0963,99.2472,0,18.55355576,0,-0.045,69.04,0.921,0,7.109797541,9.013879453,0.791,1.231,1.132,20.08125187,0.721,0.124,14.62075121,1.256,-0.071
106929051,3.122455,5.1773,123.647,0,35.86640816,0,0.256,29.65,1.109,0,19.63426922,11.14783899,0.524,1.059,1.229,13.86770398,0.653,0.015,13.86770398,1.103,-0.122
46016546,2.642549,4.4075,134.4392,0,44.20826886,0,-0.127,81.67,0.789,0,23.87125228,11.59262751,0.821,0.766,0.879,5.316788604,0.478,0.28,20.64001433,0.905,-0.075
44811512,2.583587,3.8945,137.2256,0,36.39820241,0,-0.17,108.98,0.868,0,6.606881965,11.71241474,0.955,0.962,0.998,19.85184529,0.744,0.082,24.58870825,0.874,-0.113
31379822,3.265196,3.5873,95.4989,0,35.86640816,0,0.037,58.2,0.719,0,11.86154501,8.460775767,0.742,1.218,1.17,5.316788604,0.709,0.242,10.63357721,0.956,-0.046
32443561,1.02792,2.6614,72.5768,1,24.26546827,1,0.001,57.61,0.79,1,11.94758171,5.758333087,0.715,1.045,1.241,0.0,0.512,0.252,10.00643713,0.987,-0.079
1989084,1.437418,3.3114,74.624,0,36.19645718,0,0.215,81.92,0.604,0,5.316788604,6.469128124,0.56,1.131,0.959,0.0,0.693,0.144,15.63056902,0.988,0.126
EN300-53017,1.798878,1.5576,95.0484,0,25.49659904,0,0.075,94.83,0.534,0,6.606881965,9.660624319,0.503,0.885,0.838,0.0,0.645,-0.02,15.31958218,1.161,0.025
1556512,1.449046,2.8612,74.2914,0,30.33183534,0,0.287,43.84,1.02,0,5.733667477,6.07078514,0.618,1.264,1.374,9.551078169,0.881,0.067,10.30076712,0.729,-0.16
1755438,2.069687,2.5402,62.938,0,0.0,0,0.068,20.31,0.739,0,18.84236642,6.402487147,0.573,0.673,1.271,4.899909731,1.131,0.101,4.899909731,0.116,-0.002
30062609,2.474578,1.0607,93.5238,0,0.0,0,-0.026,74.76,1.118,1,31.93187923,11.18721897,0.552,1.797,1.13,9.799819462,1.155,0.191,9.799819462,0.569,-0.34
708404,2.893243,3.0668,61.2907,0,18.19910121,0,0.101,48.71,1.037,0,5.316788604,5.267992191,0.709,1.095,1.568,4.373539981,1.047,-0.252,5.316788604,0.032,-0.278
44501604,2.480632,2.76892,79.5067,0,41.59080471,0,0.215,59.39,0.752,0,5.752853607,7.393484448,0.692,0.969,0.996,24.96182688,0.951,-0.167,0.0,0.684,0.165
31323694,1.711326,2.94532,75.8387,0,30.33183534,0,0.109,50.7,0.814,0,5.316788604,6.192085361,0.822,1.295,1.227,15.18134214,0.916,-0.016,5.316788604,0.713,0.071
44498594,1.775545,2.305,93.3837,0,30.33183534,0,0.131,56.41,1.04,0,26.17902562,8.398846936,0.584,0.682,1.109,14.78379798,0.734,0.055,14.78379798,0.978,-0.177
901986,2.03348,4.7774,123.7587,0,74.71713862,0,0.311,87.13,0.625,0,0.0,11.52924411,0.475,0.661,0.978,25.52404354,0.608,0.296,0.0,0.915,0.221
27399139,1.02792,2.04286,57.679,0,0.0,0,0.031,50.82,0.86,0,13.59242839,4.911005612,0.632,1.739,0.992,4.899909731,0.848,-0.077,4.899909731,1.074,-0.124
11848563,2.784011,4.0055,88.0222,0,25.98020854,0,-0.147,54.88,0.899,0,5.316788604,7.253845603,0.919,1.146,1.311,9.967957042,0.76,0.004,5.316788604,1.193,-0.114
3321097,1.311288,3.2147,71.4562,0,13.8474744,0,-0.042,41.99,0.803,0,0.0,6.762828199,0.744,2.06,1.265,10.30076712,1.027,-0.021,5.316788604,1.703,-0.002
49088739,3.496731,1.842,80.2978,0,24.26546827,0,0.052,46.61,1.444,0,25.44924838,8.759738477,0.617,1.379,1.276,4.305215991,1.08,0.31,4.736862954,0.143,-0.631
35785818,1.88269,4.1411,89.8922,0,18.19910121,0,-0.054,46.92,0.698,0,5.316788604,7.928499567,0.807,0.661,1.124,9.780484743,0.84,-0.156,5.316788604,0.59,0.021
25833761,2.442962,1.0207,97.7311,0,24.26546827,0,-0.14,110.96,0.877,0,18.72559203,8.006660813,0.87,0.781,1.057,5.425791397,0.835,-0.002,15.20739338,0.943,-0.092
MCULE-3611790330,2.33936,5.2199,131.119,1,38.11294267,1,0.097,78.87,0.882,1,24.59630451,12.00886179,0.604,1.126,0.955,5.316788604,0.728,0.083,20.06008868,0.895,-0.103
232863503,2.509164,2.38492,89.0407,0,6.9237372,0,0.014,44.29,1.432,0,50.49106792,8.069816748,0.858,2.293,1.591,14.86786677,0.634,0.394,15.11660807,1.148,-0.403
46621726,2.861605,2.74232,93.9212,0,29.96098615,0,0.033,51.85,1.077,0,12.29761001,8.496028075,0.684,1.287,1.806,19.43496642,0.893,-0.074,14.4509879,2.038,-0.069
31929988,2.398681,3.51122,102.3184,0,18.19910121,0,-0.288,76.14,1.04,0,24.28813116,8.217365523,1.099,1.068,1.161,9.967957042,0.851,-0.025,15.37044016,1.037,-0.19
