ID,activity,rdMD_167,rdMD_123,rdMD_97,rdMD_68,rdMD_2,rdMD_70,rdMD_171,rdMD_166,rdMD_52,rdMD_76,rdMD_245,rdMD_18,rdMD_254,rdMD_305,rdMD_229,rdMD_9,rdMD_270,rdMD_253,rdMD_301,rdMD_168
31941417,1.714497,5.328,3.68154,6,11.71850079,0.277777778,30.19502116,4.971,5.455,19.27981466,0.0,-0.168,-2.69,0.366,1.387,-0.188,2,0.624,-0.219,1.157,5.191
320420210,1.669317,5.252,2.7601,6,5.907179729,0.1875,27.56490066,5.097,5.266,19.15587988,0.0,-0.075,-2.49,0.036,0.984,-0.093,2,0.772,-0.135,1.002,5.129
36648519,1.683047,5.301,3.64422,5,39.66385025,0.444444444,48.01193443,4.643,5.465,48.46595155,0.0,-0.051,-1.63,-0.118,1.154,-0.134,2,0.834,-0.253,1.253,5.274
25833607,0.7348,6.048,3.785,9,34.7531754,0.05,22.34133001,5.851,5.969,17.87341291,16.97894504,-0.109,-3.54,-0.034,0.806,-0.127,3,0.71,-0.111,0.804,5.894
32369318,1.502973,5.33,2.58242,8,16.72078771,0.071428571,14.95193556,4.096,5.188,17.14651928,22.16030442,-0.164,-2.49,-0.013,0.956,-0.164,3,0.878,-0.164,0.956,5.348
26754987,1.482016,5.168,2.0315,3,5.907179729,0.533333333,30.06237788,4.466,5.167,7.047671983,0.0,-0.148,-1.35,0.285,1.4,-0.167,1,0.594,-0.194,1.171,4.768
EN300-6746811,1.511883,5.917,5.0377,8,29.01974256,0.333333333,27.85397608,5.509,5.731,34.10667493,11.12690298,-0.032,-2.35,-0.148,0.858,-0.033,3,0.721,-0.051,0.811,5.747
35755211,0.911158,5.508,2.1702,6,11.63572556,0.388888889,34.81561136,4.666,5.334,25.83111279,0.0,-0.096,-3.19,-0.019,1.067,-0.096,2,0.901,-0.096,0.97,5.257
49147251,1.082785,4.82,3.02254,5,0.0,0.428571429,19.87099066,2.867,4.839,5.563451492,11.38785599,0.017,-1.84,0.011,0.584,0.035,2,0.941,0.074,0.898,4.689
17272298,1.759063,5.774,4.44,8,0.0,0.318181818,16.89028228,5.275,5.682,23.84397672,5.687386275,0.032,-2.59,-0.209,0.722,0.059,3,0.984,0.116,0.871,5.526
LN01305977,1.183839,5.961,4.0731,3,23.38156624,0.357142857,12.26953859,4.399,6.131,16.50399085,0.0,-0.052,-1.87,0.477,1.208,-0.061,1,0.671,-0.036,0.668,6.076
29665183,-0.853872,5.65,3.0843,11,10.90292493,0.111111111,32.301031,5.279,5.832,22.70997077,22.29078092,0.1,-3.35,0.015,1.125,0.157,4,0.777,0.163,0.608,5.687
29577392,1.880299,5.309,3.5381,5,5.907179729,0.411764706,10.89115825,4.599,5.438,11.48135754,11.32369891,-0.125,-2.1,0.157,1.277,-0.135,2,0.885,-0.145,0.977,5.239
36997025,1.737193,4.98,3.27748,5,5.907179729,0.6,31.69746234,4.77,5.189,28.68707631,5.948339281,-0.062,-2.24,0.105,0.942,-0.059,2,0.857,-0.049,0.997,5.012
24883050,1.744449,5.699,4.0223,8,10.90292493,0.25,12.09377606,5.206,5.535,23.66674944,10.90292493,-0.111,-2.39,-0.161,0.734,-0.115,3,0.916,-0.113,0.97,5.464
33317735,1.514548,5.513,3.25342,5,17.80106261,0.294117647,15.68766447,4.918,5.606,18.184228,6.076020107,0.053,-2.36,0.104,1.166,0.073,2,0.8,0.113,0.839,5.171
32018884,1.434569,5.065,3.2513,8,16.98174072,0.1875,9.551078169,4.87,5.288,6.544756406,11.03340144,-0.152,-2.29,0.527,1.336,-0.152,3,0.636,-0.152,1.018,4.462
45661335,1.799892,5.083,3.3148,5,11.71850079,0.473684211,28.67170549,4.727,5.455,43.13033311,0.0,-0.22,-2.3,0.364,1.281,-0.24,2,0.419,-0.263,1.248,5.254
48312238,1.402949,5.597,0.9658,3,11.81435946,0.285714286,29.97491035,4.628,5.363,18.52902952,0.0,-0.058,-2.48,-0.047,0.952,-0.028,1,0.912,0.084,0.863,5.244
195351220,1.835817,5.467,1.0009,6,5.907179729,0.3125,28.60989627,5.296,5.542,25.48319996,0.0,-0.238,-2.63,0.278,0.896,-0.265,2,0.767,-0.301,1.238,5.399
18817053,1.643946,5.062,2.0913,5,38.279531,0.384615385,37.19443499,4.511,5.302,25.70063629,10.21662063,-0.07,-1.66,-0.094,0.729,-0.162,2,1.238,-0.248,1.166,5.023
49874322,1.673297,5.227,3.7203,5,0.0,0.555555556,35.23986186,4.36,5.339,30.01038706,0.0,-0.065,-1.95,-0.04,1.064,-0.072,2,0.83,-0.09,0.836,5.093
30016064,1.360215,5.731,2.46392,8,22.62796744,0.235294118,27.27852496,4.916,5.611,30.73894767,11.03340144,-0.096,-2.89,-0.051,1.04,-0.084,3,0.88,-0.044,0.965,5.412
36951485,1.536432,5.18,1.74322,5,5.969305288,0.1,21.2731963,3.784,5.095,12.48718869,11.45417541,-0.047,-2.17,0.111,1.48,-0.008,2,0.719,0.126,0.742,4.929
50894602,-0.508638,6.001,5.87514,11,22.37552409,0.125,22.98493431,5.438,6.014,28.9006529,11.25737949,-0.053,-3.71,-0.003,0.688,-0.102,4,0.914,-0.137,0.999,5.95
43125801,1.410609,5.746,3.25062,9,11.72504251,0.272727273,46.39912539,5.4,5.723,37.96384693,11.51833249,-0.197,-3.35,0.005,0.723,-0.228,3,0.724,-0.209,0.994,5.561
27513231,1.368659,5.146,1.09,5,6.014658705,0.2,23.41112755,3.517,5.081,5.563451492,11.45417541,-0.225,-2.24,0.19,1.133,-0.183,2,1.026,-0.041,0.881,4.779
11990125,-0.537602,5.673,3.13644,8,11.594566,0.117647059,20.90104957,5.292,5.727,5.687386275,5.687386275,0.17,-2.95,-0.096,1.145,0.205,3,0.901,0.266,0.689,5.563
32434626,1.226084,5.082,3.6878,8,11.76188495,0.125,15.18134214,4.871,5.48,11.3163051,0.0,0.143,-2.07,0.335,1.945,0.211,3,1.098,0.224,0.663,4.86
43657158,1.754807,4.517,2.3189,0,6.031114512,0.941176471,68.31323634,3.976,4.689,38.3869584,0.0,-0.282,-0.81,0.252,1.056,-0.309,0,0.58,-0.339,1.389,4.491
207509,-0.09691,5.682,4.9052,8,17.50811962,0.304347826,40.70084785,5.62,5.788,35.28743166,11.12690298,0.015,-2.79,-0.069,1.37,0.036,3,0.716,0.073,0.863,5.597
29683998,1.548389,5.386,1.21738,3,5.907179729,0.384615385,43.39477154,5.064,5.103,26.20355186,0.0,-0.224,-1.93,-0.018,1.358,-0.264,1,0.779,-0.234,0.982,4.808
36303318,1.543074,5.164,1.87798,3,5.907179729,0.466666667,42.38894039,4.392,4.964,19.15587988,0.0,-0.206,-1.86,0.017,0.897,-0.228,1,0.67,-0.254,1.213,5.002
48840184,1.674861,5.393,3.52792,5,38.99177228,0.285714286,29.88641195,4.566,5.26,30.73278622,0.0,-0.007,-1.4,0.244,0.727,-0.053,2,0.585,-0.205,1.173,5.003
32382804,0.984527,5.536,3.18102,7,16.68616988,0.25,20.54770821,4.412,5.366,23.52059013,16.59031121,0.054,-2.36,-0.275,0.77,0.073,3,0.973,0.111,0.806,5.205
29377737,1.635283,5.303,2.84802,8,22.49749094,0.235294118,20.67164299,4.811,5.553,30.74548939,10.90292493,-0.022,-2.69,-0.163,1.03,-0.015,3,0.851,0.005,0.938,5.435
32427430,1.613842,5.491,3.61028,6,0.0,0.35,31.20318647,4.637,5.371,19.63426922,0.0,-0.163,-2.51,-0.137,0.71,-0.168,2,1.114,-0.164,1.056,5.251
20173881,0.988113,5.159,3.36242,6,0.0,0.142857143,4.983978521,4.651,5.369,12.26321064,0.0,-0.127,-2.34,0.079,0.532,-0.126,2,1.053,-0.113,0.861,5.114
3477427,0.130334,6.161,4.78462,8,22.37552409,0.117647059,16.10454335,5.697,6.221,5.563451492,11.12690298,0.048,-2.74,0.397,0.65,0.052,3,1.017,0.023,0.623,6.242
30696460,1.79134,5.337,3.2356,3,12.0004198,0.636363636,61.25515437,4.896,5.345,26.17902562,0.0,-0.24,-2.44,0.184,1.049,-0.262,1,0.73,-0.297,1.305,5.247
53880275,1.749118,5.579,2.6385,8,17.24174322,0.409090909,51.58417331,4.872,5.528,44.13616426,5.516700718,-0.104,-2.96,-0.122,0.736,-0.112,3,0.777,-0.102,0.904,5.46
42907173,1.703549,4.637,2.0861,0,35.33812936,0.866666667,70.80461897,4.528,4.448,19.63426922,0.0,-0.003,-0.36,0.078,0.679,-0.053,0,0.408,-0.156,1.195,4.616
413444,1.680063,5.304,2.6232,8,17.28512516,0.294117647,44.23592068,5.065,5.346,37.24349502,21.82845468,-0.07,-2.38,0.169,1.134,-0.158,3,1.019,-0.233,1.14,5.413
LN00201761,1.769377,5.905,4.20648,11,21.55340651,0.0,15.19703331,5.168,5.634,16.50696575,32.4704266,0.019,-3.56,0.023,0.911,0.009,4,0.894,-0.012,0.665,6.1
50282729,1.644242,5.133,2.3993,6,5.687386275,0.083333333,10.09050592,4.818,5.193,6.196843572,0.0,-0.115,-2.03,-0.256,1.106,-0.131,2,0.994,-0.153,0.976,4.596
32071082,1.440752,5.427,3.02762,6,17.54290529,0.352941176,28.96464958,4.954,5.481,24.98028438,0.0,-0.215,-2.43,0.131,1.094,-0.234,2,0.774,-0.256,1.188,5.571
49682290,1.124178,4.864,2.71738,6,5.948339281,0.357142857,14.95193556,4.41,5.055,29.82338396,0.0,-0.256,-1.97,0.261,1.366,-0.256,2,0.841,-0.256,1.15,4.568
36703704,1.773421,5.361,2.59202,5,5.907179729,0.333333333,15.4582579,5.532,5.54,24.8563496,5.687386275,-0.171,-2.17,-0.068,0.664,-0.202,2,0.786,-0.181,0.911,5.251
11881868,0.423246,5.661,2.4965,8,21.05669259,0.315789474,35.36360396,4.902,5.903,19.13135364,11.03340144,-0.53,-2.38,0.356,1.276,-0.42,3,0.945,-0.326,1.3,5.814
31901754,1.719828,5.815,3.73754,8,28.40467067,0.304347826,39.77173904,5.461,5.836,42.47471649,10.90292493,-0.14,-3.28,-0.023,0.795,-0.16,3,0.699,-0.188,1.093,5.633
31389014,1.392697,5.712,4.7746,8,23.15114534,0.307692308,41.24844814,5.825,5.769,32.09693167,0.0,-0.019,-2.92,0.21,1.137,-0.057,3,0.951,-0.107,1.104,5.813
3330721,-0.431798,5.41,5.1593,5,34.13740904,0.444444444,22.89978104,4.799,5.394,10.94351426,11.25737949,0.0,-1.33,0.191,1.038,-0.005,2,0.682,-0.044,0.86,5.28
25743871,1.507856,5.224,1.3776,5,11.87648502,0.352941176,39.47911129,4.697,5.403,19.88931523,0.0,-0.245,-2.63,0.066,0.936,-0.276,2,0.603,-0.32,1.304,5.308
49953664,1.288473,5.658,2.79372,8,16.72078771,0.263157895,35.27379479,5.063,5.649,5.386224214,10.90292493,-0.153,-2.73,-0.009,0.723,-0.175,3,0.82,-0.15,0.867,5.11
104336630,1.786254,6.079,3.7167,8,11.72504251,0.476190476,49.2680381,5.713,6.257,30.86712246,11.45417541,-0.211,-3.44,0.236,0.849,-0.238,3,0.548,-0.189,0.92,6.02
27420474,1.758761,4.821,1.4914,5,0.0,0.25,14.65760556,4.431,5.042,19.44135913,0.0,-0.253,-1.81,0.034,1.37,-0.279,2,0.88,-0.309,1.259,4.353
211163,1.487845,4.08,0.04272,2,5.907179729,0.7,40.58200046,3.461,4.463,5.917906046,0.0,-0.128,-1.43,-0.045,0.86,-0.16,1,0.897,-0.227,1.123,3.912
32148661,0.60206,5.409,2.462,5,16.81010466,0.285714286,29.38349637,4.518,5.246,24.49535332,10.90292493,-0.161,-2.28,-0.03,1.126,-0.178,2,0.7,-0.199,1.061,4.886
32146223,0.618048,5.47,4.4654,10,27.37126929,0.25,33.0254269,5.251,5.612,36.27825319,20.65721932,-0.054,-2.73,0.206,0.63,-0.131,4,1.205,-0.187,1.102,5.31
7716996,1.73456,6.095,3.6565,8,40.49522317,0.0,27.99671954,5.417,5.999,23.00459111,0.0,0.006,-3.65,0.127,0.904,-0.022,3,1.037,-0.068,0.836,6.175
50282148,-0.045757,6.399,4.47828,14,33.59023324,0.04,44.61937157,6.196,6.213,24.09208435,40.81193439,-0.222,-4.66,0.022,0.995,-0.1,5,0.704,0.015,0.906,6.303
29566339,1.398981,5.387,2.84668,5,17.24396561,0.3125,28.88058079,4.889,5.221,36.87467032,11.25737949,-0.016,-2.19,-0.067,1.126,-0.064,2,0.982,-0.119,0.957,5.138
49863653,1.864511,5.971,7.7471,5,16.74175372,0.607142857,40.33968898,5.787,6.558,18.12552249,10.77244843,-0.033,-2.49,0.441,0.96,-0.042,2,0.447,-0.023,0.633,6.395
197945,1.816407,5.539,4.11164,8,33.88077314,0.363636364,45.39329424,5.408,5.841,46.80873905,0.0,-0.082,-2.84,-0.043,0.998,-0.164,3,1.238,-0.228,1.153,5.55
25764019,1.133539,5.733,2.1257,8,11.594566,0.272727273,45.68791652,5.533,5.638,38.43569454,0.0,-0.235,-3.48,0.243,1.04,-0.274,3,0.534,-0.334,1.396,5.495
31929988,1.702861,5.846,3.51122,9,17.28195228,0.15,29.52969072,5.524,5.937,29.20143468,11.25737949,-0.19,-3.41,-0.035,1.199,-0.204,3,0.851,-0.214,1.094,5.735
15280962,0.52763,5.572,3.55954,6,17.50174573,0.363636364,36.41066397,5.387,5.724,24.69480513,0.0,-0.128,-2.82,0.085,0.849,-0.143,2,0.803,-0.168,1.088,5.372
1532228,0.332438,5.764,3.6846,8,16.94058116,0.25,15.87513677,5.291,5.607,12.1082079,11.03340144,-0.105,-2.75,-0.086,0.647,-0.116,3,0.828,-0.131,0.98,5.389
18815715,1.850033,5.944,2.3364,8,5.907179729,0.0625,20.44223642,5.565,5.853,25.13528712,5.817862778,-0.187,-3.02,0.05,0.913,-0.22,3,0.742,-0.199,0.94,5.687
53790787,1.518514,5.206,3.32962,5,23.20187978,0.466666667,39.36076777,4.398,5.198,19.65879546,0.0,-0.059,-1.3,-0.048,1.052,-0.081,2,0.773,-0.186,1.231,4.699
300480947,1.615319,5.238,2.10022,5,5.817862778,0.181818182,9.780484743,4.55,5.332,11.12690298,0.0,-0.01,-1.91,-0.157,0.655,0.005,2,0.824,-0.012,0.677,4.659
2548417,1.651762,5.485,3.5029,10,28.44246361,0.066666667,19.35263017,5.075,5.606,18.14654075,16.68057866,-0.043,-2.27,-0.049,0.58,-0.129,4,0.857,-0.199,1.118,4.979
32278040,1.567849,5.757,4.7774,9,11.74279952,0.4,42.80576831,5.243,5.657,11.98427311,22.51475897,0.221,-3.35,0.303,1.104,0.251,3,0.608,0.297,0.634,5.86
48237764,1.466719,5.039,3.2125,5,17.6155986,0.333333333,10.14064178,4.6,5.283,17.48529577,0.0,0.106,-1.55,0.427,1.637,0.084,2,0.774,-0.027,0.904,4.635
36965952,0.694605,4.967,2.2669,6,21.87828318,0.333333333,46.15341979,4.135,5.205,45.11746917,0.0,-0.092,-1.66,0.246,0.387,-0.161,2,0.69,-0.345,1.345,4.406
1524202,-0.180456,5.751,3.6479,8,22.87123121,0.111111111,17.92800994,5.43,5.592,6.21460058,10.96924436,-0.122,-3.08,-0.1,1.159,-0.127,3,0.936,-0.135,0.929,5.607
36582188,1.513484,5.538,3.14892,8,5.907179729,0.210526316,27.99540322,4.927,5.535,13.97140918,11.12690298,0.045,-2.95,0.241,1.02,0.033,3,0.658,-0.014,0.942,5.752
39607578,1.652633,4.633,2.3733,3,5.969305288,0.5,29.06525523,3.983,4.822,6.544756406,0.0,-0.089,-1.35,0.076,0.392,-0.108,1,0.468,-0.149,1.064,4.142
44563083,1.770115,5.629,3.5143,5,23.60135969,0.333333333,55.08906243,5.535,5.543,31.74247712,11.32369891,-0.191,-2.47,0.191,0.78,-0.226,2,0.719,-0.315,1.312,5.584
302078489,1.941014,5.414,2.1765,3,34.79644578,0.416666667,39.82316959,4.705,5.326,12.79718382,0.0,-0.169,-1.01,-0.179,0.928,-0.209,1,0.91,-0.352,1.264,5.415
149593,1.69897,4.667,0.8291,3,11.85551901,0.583333333,36.01232157,3.892,4.961,38.95169356,0.0,-0.325,-1.65,0.406,0.941,-0.354,1,0.591,-0.386,1.319,4.272
1521515,-0.744727,5.804,4.2131,13,16.41962565,0.05,26.92124086,5.799,5.761,16.33589992,39.26165705,0.024,-3.67,-0.001,1.216,0.073,5,0.945,0.184,0.756,5.864
43568757,1.465383,5.222,2.38042,8,16.85126421,0.214285714,26.56670719,4.644,5.273,49.19900188,22.42125742,-0.354,-2.43,0.149,0.531,-0.354,3,0.814,-0.354,1.28,5.286
89942282,1.780317,5.968,3.4324,10,39.52795036,0.4,94.14711145,5.693,5.875,58.07650548,16.90455671,-0.134,-4.05,-0.065,0.832,-0.22,4,1.136,-0.251,1.106,5.793
33303147,1.540329,5.201,1.0414,3,11.72504251,0.454545455,31.02834304,3.412,5.0,26.33402837,0.0,-0.272,-1.58,0.116,0.863,-0.301,1,0.688,-0.336,1.267,4.861
317503340,1.480007,6.001,3.1638,11,22.75844394,0.375,99.25815836,5.818,5.987,70.54227925,22.29078092,-0.186,-4.32,-0.021,0.956,-0.191,4,1.022,-0.185,1.14,5.922
49432284,1.60401,5.579,1.829,5,0.0,0.25,19.74844179,4.806,5.899,19.44135913,11.38785599,-0.207,-1.79,0.218,1.256,-0.243,2,0.51,-0.2,0.915,5.522
11479585,0.4133,5.669,3.96307,6,18.02209993,0.285714286,23.62315074,5.34,5.917,12.1082079,0.0,-0.161,-3.35,0.548,1.372,-0.169,2,0.542,-0.171,0.984,5.598
36275216,1.615319,4.942,1.37906,3,5.817862778,0.5,42.60767028,4.049,4.852,38.79669082,0.0,-0.321,-2.11,-0.088,0.257,-0.321,1,0.977,-0.321,1.221,4.617
260568164,0.49276,4.794,1.671,6,23.65856351,0.181818182,29.04727953,4.361,5.103,18.99082744,0.0,-0.076,-1.82,0.784,1.317,-0.205,2,1.315,-0.31,1.199,4.643
36356154,1.579326,4.729,1.35984,5,5.948339281,0.461538462,39.94775214,4.456,5.037,31.04665145,0.0,-0.302,-2.11,0.019,0.981,-0.299,2,0.852,-0.272,1.246,4.437
48779690,1.168497,5.063,1.8781,5,0.0,0.466666667,45.19122516,4.146,5.167,18.62843806,5.687386275,0.023,-1.72,-0.263,1.461,0.062,2,1.088,0.14,0.893,4.955
189741166,1.79379,5.974,2.09512,8,17.46153668,0.210526316,39.18845513,5.881,5.91,31.68004353,5.647177221,-0.175,-3.22,-0.031,0.831,-0.21,3,0.707,-0.2,0.964,5.838
48262457,1.483016,5.153,2.7812,6,5.817862778,0.357142857,14.95193556,4.667,5.236,30.55027759,0.0,-0.256,-1.97,0.137,0.964,-0.256,2,0.841,-0.256,1.15,4.77
36435318,1.699751,5.304,3.88612,8,11.33678588,0.066666667,15.30389101,4.314,5.274,5.563451492,21.69797817,0.129,-2.2,-0.255,1.065,0.215,3,1.213,0.322,0.502,5.377
36464053,1.316809,5.389,3.40452,8,0.0,0.1875,20.16532066,4.221,5.362,23.52059013,22.51475897,0.08,-2.49,-0.042,0.774,0.08,3,0.99,0.08,0.81,5.493
876432,1.004321,6.041,4.2756,8,34.00911387,0.363636364,61.43257943,5.579,5.804,36.77424678,10.90292493,-0.213,-2.68,-0.077,0.61,-0.243,3,0.755,-0.228,1.003,5.64
48752280,1.746245,4.719,2.7422,5,5.687386275,0.375,27.86966725,4.691,4.928,37.45438963,0.0,-0.156,-2.1,0.078,1.001,-0.184,2,0.657,-0.234,1.243,4.339
43212065,1.56134,5.19,3.34224,8,5.948339281,0.333333333,27.1562708,4.771,5.289,36.2621901,11.25737949,-0.07,-2.76,0.077,1.16,-0.103,3,1.056,-0.171,1.128,5.146
32070902,1.794349,5.623,3.3596,7,28.41104455,0.294117647,31.38398698,5.021,5.436,36.38612489,10.90292493,-0.181,-2.27,-0.082,1.206,-0.219,3,0.696,-0.298,1.269,5.504
29912571,1.510545,5.617,4.1689,8,28.66996604,0.263157895,34.04923375,4.863,5.577,24.03005217,11.09972086,-0.104,-2.37,0.012,0.884,-0.125,3,0.666,-0.179,1.067,5.282
24142070,1.669038,5.725,3.378,11,16.67962816,0.173913043,20.67164299,5.32,5.745,6.420821623,16.4598347,0.031,-3.47,0.205,1.524,0.042,4,0.671,0.064,0.852,5.802
231817334,0.952792,5.71,3.5727,6,34.95101696,0.277777778,29.59886357,5.245,5.638,30.53719415,0.0,-0.033,-2.34,-0.054,0.75,-0.091,2,0.664,-0.16,1.068,5.818
43585059,1.466126,4.754,3.9657,7,11.33678588,0.333333333,14.53505669,4.746,5.198,36.65723399,11.38785599,-0.055,-1.88,-0.086,1.137,-0.143,3,0.982,-0.214,1.178,5.072
32376162,1.371068,5.183,2.71934,7,10.90292493,0.230769231,19.74844179,4.6,5.358,17.95059691,22.42125742,-0.068,-2.17,-0.064,1.214,-0.067,3,0.745,-0.067,0.797,4.917
25835303,-0.481486,5.86,2.45319,6,11.80492507,0.176470588,25.018689,5.285,5.564,5.563451492,0.0,-0.016,-3.02,0.068,1.289,0.004,2,0.924,0.042,0.752,5.489
49155634,1.447623,5.431,3.7198,8,11.60093989,0.315789474,33.46512129,5.492,5.527,30.08956949,11.38785599,-0.021,-2.24,0.059,0.989,-0.015,3,0.705,-0.016,0.965,5.339
48257681,1.686636,5.292,2.9804,8,21.61733017,0.142857143,19.33156291,5.16,5.463,36.30776578,5.687386275,-0.002,-2.08,-0.22,1.087,-0.042,3,0.679,-0.166,1.173,5.519
72973086,1.341237,5.723,3.8609,9,29.18500473,0.380952381,42.17222722,5.398,5.762,36.38612489,11.25737949,-0.197,-2.84,0.292,1.308,-0.226,3,0.677,-0.279,1.176,5.689
31341416,1.704151,5.189,0.5571,5,22.84776089,0.4,45.89961658,4.794,5.294,19.51033443,11.03340144,-0.269,-2.37,-0.055,0.873,-0.307,2,0.769,-0.357,1.323,5.031
44440551,1.297979,5.463,3.98892,10,10.90292493,0.058823529,14.53505669,5.227,5.497,23.97675493,27.9781672,-0.214,-2.88,-0.03,0.997,-0.224,4,0.861,-0.227,1.171,5.769
44501962,1.78668,5.408,2.69596,5,23.15114534,0.470588235,41.00228609,4.56,5.356,34.9520151,0.0,0.058,-2.15,-0.012,1.046,0.034,2,1.34,-0.026,0.947,5.218
36910847,1.690728,5.084,1.4178,3,11.93829424,0.5,54.46189573,4.34,5.346,13.08951281,0.0,-0.205,-1.88,0.352,0.94,-0.237,1,0.484,-0.285,1.268,5.176
300449850,1.767082,5.167,1.8741,3,5.907179729,0.533333333,25.54144895,5.058,5.233,12.96557803,0.0,-0.076,-1.42,-0.044,0.834,-0.093,1,0.789,-0.082,0.733,4.84
33303639,1.556544,5.683,2.54558,10,11.03340144,0.111111111,31.42533897,5.756,5.659,5.687386275,16.72078771,-0.19,-3.66,-0.029,0.879,-0.185,4,0.952,-0.163,1.095,5.591
2202636,0.388279,5.215,3.0817,5,22.88892045,0.428571429,15.87513677,4.641,5.475,5.917906046,11.03340144,-0.139,-1.84,0.508,1.653,-0.155,2,0.561,-0.175,1.007,5.262
48286812,1.803525,5.604,1.926,5,21.83712363,0.090909091,22.56805544,4.958,5.449,16.35694936,5.687386275,0.022,-1.66,0.024,1.1,-0.005,2,0.727,-0.163,1.127,5.385
49149133,1.618466,5.355,4.43392,8,11.76188495,0.125,16.4531328,4.704,5.409,17.38267217,22.5810784,0.113,-2.07,0.253,1.139,0.182,3,0.704,0.289,0.6,5.47
18855069,1.675595,5.446,4.04172,5,17.24396561,0.444444444,28.88058079,4.694,5.472,13.08951281,0.0,-0.039,-1.95,-0.115,0.664,-0.09,2,1.287,-0.105,0.81,4.974
43371947,-0.431798,5.853,2.3957,6,21.61785716,0.235294118,31.43071829,5.631,5.941,24.34035058,0.0,-0.431,-2.25,0.06,0.674,-0.334,2,0.694,-0.172,0.897,5.667
49956806,1.438701,5.627,2.6391,6,11.81435946,0.263157895,21.82079658,5.115,5.424,5.563451492,0.0,-0.054,-2.46,0.28,1.242,-0.068,2,0.465,-0.103,0.945,5.719
32449297,1.653213,5.633,3.8132,6,5.907179729,0.434782609,47.9899912,5.707,5.755,38.01483772,0.0,-0.13,-2.4,-0.076,0.531,-0.15,2,0.734,-0.128,0.868,5.483
4847598,1.627366,5.738,2.2705,8,16.87223022,0.125,20.62691085,5.459,5.55,35.90773555,10.90292493,-0.103,-2.82,0.061,0.936,-0.126,3,0.543,-0.172,1.043,5.192
32126735,1.61574,5.282,0.95078,3,5.687386275,0.461538462,49.33710112,3.919,5.217,32.72378203,0.0,-0.175,-1.71,-0.203,1.279,-0.215,1,0.85,-0.176,0.858,5.563
48747142,1.485721,4.646,0.34234,3,10.20932917,0.5,31.86446102,4.411,5.05,24.37141854,0.0,-0.787,-1.18,0.441,0.656,-0.688,1,0.737,-0.551,1.497,4.36
44462122,0.526339,6.222,2.1526,11,37.57208881,0.291666667,67.00451691,6.213,6.208,54.93313893,32.80227634,-0.498,-3.38,0.167,0.9,-0.38,4,0.955,-0.242,1.213,6.35
49156244,1.467016,4.718,2.36602,5,0.0,0.538461538,21.81213525,4.089,4.822,6.544756406,11.58465192,-0.183,-1.62,-0.098,1.238,-0.169,2,1.416,-0.125,1.096,4.729
35739549,1.552668,5.513,2.32752,5,5.907179729,0.333333333,28.83930284,4.91,5.403,12.2386844,5.687386275,-0.091,-2.3,-0.261,1.177,-0.069,2,0.92,0.0,0.972,5.442
32236728,1.623249,4.936,3.3402,3,23.20187978,0.538461538,29.19991633,3.738,4.807,12.58659724,0.0,-0.033,-0.28,-0.207,0.787,-0.06,1,0.779,-0.175,1.119,4.323
42854702,-0.045757,5.748,2.1636,12,28.31630421,0.36,87.30977472,5.371,5.773,45.52096585,28.26523057,-0.273,-4.16,-0.009,1.081,-0.266,5,1.002,-0.223,1.199,5.586
36682965,1.683587,5.25,1.3543,3,17.63222224,0.666666667,58.62958368,4.813,5.292,39.29960639,0.0,-0.14,-2.18,-0.075,0.848,-0.146,1,0.798,-0.142,1.12,5.01
43389174,1.728191,5.4,1.8304,5,26.55804085,0.25,31.9551547,4.69,5.7,24.25311687,10.90292493,-0.346,-1.69,-0.065,1.279,-0.257,2,0.452,-0.117,0.826,5.375
43273205,1.643354,4.166,2.2894,1,11.99098542,0.666666667,45.89523919,3.479,4.609,19.51033443,0.0,-0.068,-1.72,0.245,0.96,-0.075,0,0.71,-0.105,1.056,4.707
46024440,-0.769551,6.078,5.10912,11,34.35300995,0.3,49.55222379,6.009,6.02,29.90380207,22.29078092,-0.081,-4.53,0.133,1.168,-0.083,4,0.696,-0.079,0.999,6.044
44554243,-0.657577,5.627,3.98368,5,16.81010466,0.473684211,28.37766522,4.492,5.365,17.95059691,10.90292493,-0.109,-2.28,-0.035,1.432,-0.121,2,0.704,-0.137,0.983,5.246
49259954,0.819544,5.215,7.0555,3,17.67696,0.652173913,24.03126337,4.389,5.088,17.60923055,6.076020107,-0.019,-0.79,-0.107,1.023,-0.04,1,0.725,-0.09,1.233,4.991
299971700,1.733037,5.799,3.3848,8,10.77244843,0.285714286,28.43919017,4.962,5.458,12.48718869,22.02982792,-0.215,-2.95,-0.129,0.872,-0.225,3,0.772,-0.238,1.235,5.544
31348551,1.748963,5.447,2.6042,8,11.03340144,0.368421053,39.06923564,4.47,5.586,43.98770324,11.03340144,-0.22,-2.4,0.08,1.267,-0.24,3,0.67,-0.263,1.248,5.266
43382895,1.800236,5.33,3.1864,5,34.48793121,0.411764706,47.29028897,5.095,5.317,19.63426922,0.0,-0.002,-1.66,0.163,0.514,-0.04,2,1.016,-0.121,1.099,5.565
44575095,1.694078,4.774,1.8437,5,17.36790039,0.571428571,43.76897884,4.895,5.257,24.16350358,0.0,-0.047,-1.96,0.182,0.979,-0.14,2,1.354,-0.213,1.178,4.782
